source,line_code,station_name,station,entry,bus_stop_count,bus_stop_min_dist,bus_stop_mean_dist,win_count,win_min_dist,win_mean_dist,songtaew_count,songtaew_min_dist,songtaew_mean_dist,minibus_count,minibus_min_dist,minibus_mean_dist,taxi_count,taxi_min_dist,taxi_mean_dist,tuktuk_count,tuktuk_min_dist,tuktuk_mean_dist,samlor_count,samlor_min_dist,samlor_mean_dist,van_count,van_min_dist,van_mean_dist,kiss_ride_count,kiss_ride_min_dist,kiss_ride_mean_dist,park_ride_car_count,park_ride_car_min_dist,park_ride_car_mean_dist,park_ride_moto_count,park_ride_moto_min_dist,park_ride_moto_mean_dist,bike_parking_count,bike_parking_min_dist,bike_parking_mean_dist,bike_share_count,bike_share_min_dist,bike_share_mean_dist,scooter_share_count,scooter_share_min_dist,scooter_share_mean_dist,n_segments,road_width_mean,road_width_min,road_width_max,sw_width_mean,sw_total_length,sidewalk_length,sidewalk_length_1,sidewalk_length_2,road_length_gt4m,road_length_gt4m_atleast1sw,sidewalk_length_surface_neg1,surface_pct_neg1,sidewalk_length_surface_0,surface_pct_0,sidewalk_length_surface_1,surface_pct_1,sidewalk_length_shade_neg1,shade_pct_neg1,sidewalk_length_shade_0,shade_pct_0,sidewalk_length_shade_1,shade_pct_1,sidewalk_length_obstacle_neg1,obs_pct_neg1,sidewalk_length_obstacle_0,obs_pct_0,sidewalk_length_obstacle_1,obs_pct_1
CUTI,YL13,ศรีนุช,MRT ศรีนุช,1058.0,8,0.0,302.7642964,6,140.0,369.9970122,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,82,6.6,3.0,15.0,3.57,4204.0,3704.0,3704.0,500.0,11085.8,3287.0,0.0,0.0,520.0,12.4,3684.0,87.6,4014.0,95.5,190.0,4.5,0.0,0.0,0.0,0.0,1544.0,36.7,2660.0,63.3
CUTI,YL18,ศรีลาซาล,MRT ศรีลาซาล,1276.0,4,59.06538213,120.087489,4,5.0,46.09588638,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,6,5.0,38.74520552,0,0.0,0.0,0,0.0,0.0,4,5.0,43.34385017,0,0.0,0.0,0,0.0,0.0,29,6.31,4.0,12.0,1.65,4022.0,3522.0,3522.0,500.0,5427.5,3563.0,0.0,0.0,1477.0,36.7,2545.0,63.3,1256.0,31.2,2586.0,64.3,180.0,4.5,200.0,5.0,927.0,23.0,2895.0,72.0
CUTI,YL16,ศรีอุดม,MRT ศรีอุดม,1390.0,10,3.0,246.7236688,9,3.0,282.324094,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,8.0,9.0,0,0.0,0.0,0,0.0,0.0,5,3.0,118.9223805,0,0.0,0.0,0,0.0,0.0,34,6.05,4.0,12.0,1.83,4270.0,3870.0,3870.0,400.0,8467.8,3510.5,0.0,0.0,190.0,4.4,4080.0,95.6,2250.0,52.7,1620.0,37.9,400.0,9.4,0.0,0.0,710.0,16.6,3560.0,83.4
CUTI,YL21,ศรีเทพา,MRT ศรีเทพา,1238.0,4,130.0,190.848984,13,5.0,246.1774143,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,10.0,11.0,0,0.0,0.0,0,0.0,0.0,4,5.0,56.05465387,0,0.0,0.0,0,0.0,0.0,41,5.85,3.5,12.0,2.1,2679.0,2679.0,2679.0,0.0,7683.6,2685.1,0.0,0.0,2613.0,97.5,66.0,2.5,1079.0,40.3,1600.0,59.7,0.0,0.0,0.0,0.0,2613.0,97.5,66.0,2.5
CUTI,YL17,ศรีเอี่ยม,MRT ศรีเอี่ยม,1162.0,6,170.0,337.9757716,5,5.0,224.744437,1,324.5029348,324.5029348,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,10.0,60.0,1,140.0,140.0,0,0.0,0.0,2,3.0,176.5,0,0.0,0.0,0,0.0,0.0,29,7.86,4.0,25.5,2.2,3010.0,3010.0,3010.0,0.0,7821.0,3602.1,0.0,0.0,1400.0,46.5,1270.0,42.2,1540.0,51.2,1130.0,37.5,0.0,0.0,0.0,0.0,1270.0,42.2,1400.0,46.5
CUTI,YL19,ศรีแบริ่ง,MRT ศรีแบริ่ง,883.0,4,130.0,250.7991132,4,3.0,118.0288872,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,3.0,4.0,0,0.0,0.0,0,0.0,0.0,37,4.78,3.0,10.5,1.57,3380.0,3380.0,3380.0,0.0,4902.7,3405.4,2000.0,59.2,1380.0,40.8,0.0,0.0,2000.0,59.2,1380.0,40.8,0.0,0.0,690.0,20.4,2690.0,79.6,0.0,0.0
CUTI,BL23,ศูนย์ประชุมสิริกิติ์,MRT ศูนย์ประชุมสิริกิติ์,15479.0,9,13.3929448,269.271014,15,10.85256213,293.4935636,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,203.9769659,306.6838271,0,0,0,0,0.0,0.0,3,61.69155225,181.9509259,3,66.05039199,157.2296181,1,66.05039199,66.05039199,3,179.9622973,309.2083772,2,190.0203426,339.1249502,0,0.0,0.0,43,7.4,4.0,13.0,2.35,7788.0,5852.0,5852.0,1936.0,6002.0,5384.7,0.0,0.0,2699.0,34.7,5089.0,65.3,1084.0,13.9,5554.0,71.3,1150.0,14.8,158.0,2.0,2822.0,36.2,4808.0,61.7
CUTI,BL19,ศูนย์วัฒนธรรม,MRT ศูนย์วัฒนธรรม,17216.0,5,9.52622617,94.39550361,5,11.03579454,133.8004296,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,18.83239716,24.02449997,2,40.61977325,58.34595989,1,76.07214653,76.07214653,1,90.23603817,90.23603817,0,0.0,0.0,0,0.0,0.0,15,6.7,4.0,10.0,2.59,3798.0,3075.0,3075.0,723.0,3535.9,3187.9,0.0,0.0,0.0,0.0,3798.0,100.0,0.0,0.0,985.0,25.9,2813.0,74.1,0.0,0.0,0.0,0.0,3798.0,100.0
CUTI,YL15,สวนหลวง ร.9,MRT สวนหลวง ร.9,2990.0,8,17.94655714,248.6868371,11,67.0,230.0699195,0,0.0,0.0,0,0.0,0.0,7,120.0,275.1989607,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,8,140.0,229.1038015,0,0.0,0.0,0,0.0,0.0,39,5.04,3.0,12.0,1.92,4786.0,3473.0,3473.0,1313.0,6669.9,3338.5,393.0,8.2,1680.0,35.1,2713.0,56.7,2866.0,59.9,1920.0,40.1,0.0,0.0,813.0,17.0,1173.0,24.5,2800.0,58.5
CUTI,BL30,สามยอด,MRT สามยอด,8371.0,14,17.0,324.243811,4,45.0,216.5848508,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,29,8.57,4.0,15.0,2.1,14832.5,7416.2,7416.2,7416.2,7439.2,7303.2,0.0,0.0,2505.1,16.9,12327.4,83.1,0.0,0.0,10317.4,69.6,4515.1,30.4,682.1,4.6,3342.1,22.5,10808.3,72.9
CUTI,BL27,สามย่าน,MRT สามย่าน,20030.0,15,13.30424201,256.0068758,13,20.0,228.3290726,0,0.0,0.0,0,0.0,0.0,1,405.7026015,405.7026015,3,40.0,145.0346922,0,0,0,0,0.0,0.0,1,23.38793597,23.38793597,1,47.53298079,47.53298079,0,0.0,0.0,3,30.0,94.89133813,5,32.0,238.6805425,0,0.0,0.0,96,9.08,2.5,18.0,2.71,12010.0,8057.0,7827.0,4183.0,10007.3,8539.9,26.0,0.2,793.0,6.6,11191.0,93.2,2937.0,24.5,2958.0,24.6,6115.0,50.9,143.0,1.2,3966.0,33.0,7901.0,65.8
CUTI,BL06,สิรินธร,MRT สิรินธร,4476.0,7,101.0995402,279.9778921,8,20.97618986,197.9498405,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,13.45772728,13.45772728,0,0.0,0.0,0,0.0,0.0,40,6.41,4.0,11.5,2.54,3811.0,3761.0,3761.0,50.0,2958.9,2808.7,0.0,0.0,0.0,0.0,3811.0,100.0,2670.0,70.1,871.0,22.9,270.0,7.1,0.0,0.0,98.0,2.6,3713.0,97.4
CUTI,BL17,สุทธิสาร,MRT สุทธิสาร,13220.0,4,48.162708,135.5992543,9,42.46787297,232.2161037,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,296.3358147,321.2751604,0,0.0,0.0,0,0.0,0.0,3,9.792151459,103.8874507,0,0.0,0.0,0,0.0,0.0,23,6.85,4.0,12.5,2.34,6828.0,3379.0,3379.0,3449.0,3838.3,3519.1,0.0,0.0,2764.0,40.5,4064.0,59.5,1418.0,20.8,4701.0,68.8,709.0,10.4,0.0,0.0,2987.0,43.7,3841.0,56.3
CUTI,BL38,หลักสอง,MRT หลักสอง,18347.0,6,20.86137019,196.0342127,4,8.388896991,148.0183019,1,33.5350276,33.5350276,0,0.0,0.0,5,7.661356586,74.61133541,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,2,133.3418897,155.3376544,0,0.0,0.0,3,11.18706852,127.8454972,0,0.0,0.0,0,0.0,0.0,22,7.18,4.0,13.5,2.74,2358.0,2169.0,2169.0,189.0,3593.5,2207.4,0.0,0.0,0.0,0.0,2358.0,100.0,420.0,17.8,1730.0,73.4,208.0,8.8,0.0,0.0,0.0,0.0,2358.0,100.0
CUTI,BL18,ห้วยขวาง,MRT ห้วยขวาง,19020.0,11,15.78183332,257.7685162,13,17.33342803,227.9545042,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,57.62400543,57.62400543,0,0,0,0,0.0,0.0,0,0.0,0.0,1,42.07529835,42.07529835,1,43.91083378,43.91083378,1,30.32956195,30.32956195,0,0.0,0.0,0,0.0,0.0,22,6.2,4.0,11.5,2.48,6343.0,3115.0,3115.0,3228.0,3605.4,3306.9,0.0,0.0,2331.0,36.7,4012.0,63.3,158.0,2.5,5098.0,80.4,1087.0,17.1,334.0,5.3,2294.0,36.2,3715.0,58.6
CUTI,BL32,อิสรภาพ,MRT อิสรภาพ,6593.0,11,25.0,248.5657266,2,25.0,202.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,30.13145259,30.13145259,0,0,0,0,0.0,0.0,3,25.0,45.40614537,0,0.0,0.0,0,0.0,0.0,4,20.0,142.5341262,1,60.0,60.0,0,0.0,0.0,9,7.44,4.0,14.0,2.95,2980.0,1484.0,1484.0,1496.0,1989.5,1548.3,0.0,0.0,0.0,0.0,2980.0,100.0,0.0,0.0,685.0,23.0,2295.0,77.0,0.0,0.0,37.0,1.2,2943.0,98.8
CUTI,BL35,เพชรเกษม48,MRT เพชรเกษม48,3347.0,6,66.86114499,209.4338469,2,9.174404949,80.1068624,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6,5.995973931,116.8659737,0,0.0,0.0,0,0.0,0.0,8,5.0,4.0,7.5,6.3,1907.0,1907.0,1907.0,0.0,3279.9,2000.7,0.0,0.0,0.0,0.0,1907.0,100.0,0.0,0.0,1907.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1907.0,100.0
CUTI,YL09,แยกลำสาลี,MRT แยกลำสาลี,2578.0,9,69.0,267.1592941,17,3.0,284.8586436,0,0.0,0.0,1,490.5959613,490.5959613,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,5.0,116.9385608,0,0.0,0.0,0,0.0,0.0,63,4.91,3.5,12.0,1.75,5090.0,4810.0,4810.0,280.0,5360.5,4558.9,0.0,0.0,2910.0,57.2,2180.0,42.8,4390.0,86.2,700.0,13.8,0.0,0.0,0.0,0.0,3210.0,63.1,1880.0,36.9
CUTI,YL03,โชคชัย 4,MRT โชคชัย 4,1577.0,9,6.0,204.8044518,9,6.0,208.6855465,0,0.0,0.0,2,82.69502741,244.5953286,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,6,140.0,241.2715841,0,0.0,0.0,0,0.0,0.0,7,5.0,143.5608666,0,0.0,0.0,0,0.0,0.0,56,4.64,4.0,12.0,2.02,3100.0,2550.0,2550.0,550.0,5886.6,2492.3,0.0,0.0,0.0,0.0,3100.0,100.0,550.0,17.7,0.0,0.0,2550.0,82.3,0.0,0.0,0.0,0.0,3100.0,100.0
CUTI,BL03,ไฟฉาย,MRT ไฟฉาย,3714.0,12,130.0,293.8730102,4,132.8699687,224.0544142,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,315.0,342.5,0,0.0,0.0,0,0.0,0.0,31,6.37,4.0,12.0,2.91,3792.0,3792.0,3792.0,0.0,4797.4,3892.2,461.0,12.2,0.0,0.0,3331.0,87.8,3121.0,82.3,508.0,13.4,163.0,4.3,461.0,12.2,0.0,0.0,3331.0,87.8
CUTI,RN07,การเคหะฯ,SRT การเคหะฯ,731.6818182,2,7.080162249,29.91665396,6,12.78095985,279.8853727,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,4,12.17172708,36.93020365,3,29.14605084,36.24264277,1,41.75156835,41.75156835,2,29.18036803,33.85591047,0,0.0,0.0,0,0.0,0.0,40,6.08,4.0,19.0,3.81,1565.0,1157.0,1157.0,408.0,4536.6,1220.4,0.0,0.0,0.0,0.0,1565.0,100.0,755.0,48.2,0.0,0.0,810.0,51.8,0.0,0.0,0.0,0.0,1565.0,100.0
CUTI,RN02,จตุจักร,SRT จตุจักร,563.7272727,5,72.22137798,222.8638389,3,191.8153776,284.8711106,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,9,10.0,63.42729192,2,2.489484226,8.744742113,2,23.0,27.65492207,2,10.80637283,19.45433213,0,0.0,0.0,0,0.0,0.0,27,6.15,4.0,9.0,3.48,6246.0,3123.0,3123.0,3123.0,4999.5,3123.1,0.0,0.0,3025.0,48.4,3221.0,51.6,3025.0,48.4,2525.0,40.4,696.0,11.1,250.0,4.0,3490.0,55.9,2506.0,40.1
CUTI,RW06,ตลิ่งชัน,SRT ตลิ่งชัน,989.2727273,4,18.37948349,144.4691729,1,45.58337797,45.58337797,0,0.0,0.0,0,0.0,0.0,2,41.29438136,43.43887967,0,0.0,0.0,0,0,0,0,0.0,0.0,1,18.37948349,18.37948349,2,18.37948349,119.1897417,1,70.0,70.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,19,6.16,4.0,13.5,2.87,3460.0,2121.0,2121.0,1339.0,2816.9,2080.4,0.0,0.0,490.0,14.2,2970.0,85.8,2663.0,77.0,797.0,23.0,0.0,0.0,0.0,0.0,490.0,14.2,2970.0,85.8
CUTI,RN05,ทุ่งสองห้อง,SRT ทุ่งสองห้อง,533.5454545,2,36.23432966,155.1467425,1,20.82353337,20.82353337,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,9,11.35181655,50.85445043,3,21.38368063,38.04136435,2,53.03961266,57.89409817,1,45.51471853,45.51471853,0,0.0,0.0,0,0.0,0.0,24,7.17,4.0,19.0,2.03,3544.0,2282.0,2282.0,1262.0,3638.1,1391.2,0.0,0.0,527.0,14.9,3017.0,85.1,2872.0,81.0,0.0,0.0,672.0,19.0,0.0,0.0,527.0,14.9,3017.0,85.1
CUTI,RW05,บางบำหรุ,SRT บางบำหรุ,582.4545455,5,162.6003372,300.1485104,1,10.0,10.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,2,1.0,10.5,2,1.0,5.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,30,6.83,4.0,16.5,1.88,2921.4,2921.4,2921.4,0.0,5007.7,2922.9,0.0,0.0,383.3,13.1,2538.2,86.9,0.0,0.0,2921.4,100.0,0.0,0.0,0.0,0.0,383.3,13.1,2538.2,86.9
CUTI,RN04,บางเขน,SRT บางเขน,1666.545455,5,5.185935694,262.1972077,2,165.1116438,293.6148347,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,7,6.107540597,28.01553319,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,45,6.06,4.0,12.0,2.67,3814.0,3465.0,3465.0,349.0,5881.9,3547.6,0.0,0.0,0.0,0.0,3814.0,100.0,2910.0,76.3,216.0,5.7,688.0,18.0,0.0,0.0,130.0,3.4,3684.0,96.6
