source,line_code,line_id,เจ้าของโครงการ (รัฐ),ผู้เดินรถ / สัมปทาน (เอกชน),station_name,station,entry,bus_stop_count,win_count,songtaew_count,minibus_count,taxi_count,tuktuk_count,samlor_count,van_count,kiss_ride_count,park_ride_car_count,park_ride_moto_count,bike_parking_count,bike_share_count,scooter_share_count,bike_parking_min_dist,bike_parking_mean_dist,bike_share_min_dist,bike_share_mean_dist,bus_stop_min_dist,bus_stop_mean_dist,kiss_ride_min_dist,kiss_ride_mean_dist,minibus_min_dist,minibus_mean_dist,park_ride_car_min_dist,park_ride_car_mean_dist,park_ride_moto_min_dist,park_ride_moto_mean_dist,samlor_min_dist,samlor_mean_dist,scooter_share_min_dist,scooter_share_mean_dist,songtaew_min_dist,songtaew_mean_dist,taxi_min_dist,taxi_mean_dist,tuktuk_min_dist,tuktuk_mean_dist,van_min_dist,van_mean_dist,win_min_dist,win_mean_dist,n_segments,road_width_mean,road_width_min,road_width_max,sw_width_mean,sw_total_length,sidewalk_length,sidewalk_length_1,sidewalk_length_2,road_length_gt4m,road_length_gt4m_atleast1sw,sidewalk_length_surface_neg1,surface_pct_neg1,sidewalk_length_surface_0,surface_pct_0,sidewalk_length_surface_1,surface_pct_1,sidewalk_length_shade_neg1,shade_pct_neg1,sidewalk_length_shade_0,shade_pct_0,sidewalk_length_shade_1,shade_pct_1,sidewalk_length_obstacle_neg1,obs_pct_neg1,sidewalk_length_obstacle_0,obs_pct_0,sidewalk_length_obstacle_1,obs_pct_1,POP25,PRIM25,SEC25,TER25,STU25,TOUR25,COMAR25,TPL25,POP27,PRIM27,SEC27,TER27,STU27,TOUR27,COMAR27,TPL27,POP32,PRIM32,SEC32,TER32,STU32,TOUR32,COMAR32,TPL32,POP37,PRIM37,SEC37,TER37,STU37,TOUR37,COMAR37,TPL37,POP42,PRIM42,SEC42,TER42,STU42,TOUR42,COMAR42,TPL42,POP47,PRIM47,SEC47,TER47,STU47,TOUR47,COMAR47,TPL47,n_zones_in_buffer,station_typology
AEC,BL28,BL,รฟม.,BEM,หัวลำโพง,MRT หัวลำโพง,7900.0,15,5,0,0,2,7,0,0,5,2,2,3,3,0,9.0,12.0,15.0,92.5,49.0,65.66666666666667,53.0,101.5,0.0,0.0,130.0,130.0,130.0,130.0,0.0,0.0,0,0,0.0,0.0,190.0,190.0,15.0,15.0,0.0,0.0,2.0,2.0,148,5.16,1.5,15.0,2.1,14569.0,9817.0,9817.0,4752.0,11750.8,9119.2,0.0,0.0,941.0,6.5,13628.0,93.5,7460.0,51.2,3399.0,23.3,3710.0,25.5,700.0,4.8,4342.0,29.8,9527.0,65.4,5339.444444444444,0.0,118.88888888888889,8180.444444444444,1207.888888888889,296.22222222222223,0.0,1.2222222222222223,4883.333333333333,0.0,119.55555555555556,8195.666666666666,1201.6666666666667,310.44444444444446,0.0,1.2222222222222223,4510.444444444444,0.0,122.0,8511.777777777777,1177.111111111111,348.44444444444446,0.0,1.2222222222222223,4134.555555555556,0.0,120.44444444444444,8479.888888888889,1120.5555555555557,390.22222222222223,0.0,1.2222222222222223,3745.8888888888887,0.0,117.77777777777776,8346.333333333334,1066.4444444444443,419.8888888888889,0.0,1.2222222222222223,3412.777777777778,0.0,116.11111111111111,8198.666666666666,1015.1111111111112,440.0,0.0,1.2222222222222223,9,Intermodal Transportation Hub
AEC,BL10,BL,รฟม.,BEM,เตาปูน,MRT เตาปูน,7300.0,9,14,0,0,0,8,0,0,1,0,0,4,0,0,4.0,45.66666666666666,0.0,0.0,83.0,108.25,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,21.0,107.0,0.0,0.0,6.0,21.25,113,4.16,2.0,10.0,1.95,5103.0,5067.0,5067.0,36.0,7357.8,4761.0,0.0,0.0,365.0,7.2,4388.0,86.0,2553.0,50.0,1750.0,34.3,800.0,15.7,0.0,0.0,750.0,14.7,4353.0,85.3,18973.25,0.0,765.0,6257.5,1027.75,0.0,8553.25,0.25,18498.0,0.0,767.75,6280.25,1022.25,0.0,8553.25,0.25,18153.75,0.0,784.25,7013.5,1001.5,0.0,8553.25,0.25,17573.0,0.0,775.5,7010.5,953.25,0.0,8553.25,0.25,16722.25,0.0,757.25,6930.75,907.5,0.0,8553.25,0.25,15922.75,0.0,747.25,6838.5,863.75,0.0,8553.25,0.25,4,Interchange Station
AEC,BL21,BL,รฟม.,BEM,เพชรบุรี,MRT เพชรบุรี และ ARL มักกะสัน,35458.0,9,9,0,0,1,0,0,0,3,4,4,5,0,0,3.0,110.0,0.0,0.0,5.0,35.666666666666664,9.0,15.5,0.0,0.0,87.0,163.5,87.0,163.5,0.0,0.0,0,0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,10.0,74.83333333333333,61,6.43,3.0,12.0,2.43,6198.0,6198.0,6198.0,0.0,13069.3,6026.7,0.0,0.0,450.0,7.3,5558.0,89.7,4176.0,67.4,2022.0,32.6,0.0,0.0,920.0,14.8,300.0,4.8,4978.0,80.3,1814.6666666666667,0.0,95.5,3620.5,5646.666666666667,369.0,0.0,0.0,1969.6666666666667,0.0,95.83333333333331,3620.3333333333335,5616.833333333333,387.0,0.0,0.0,15958.833333333334,0.0,98.0,11253.666666666666,5503.333333333333,434.0,188352.0,0.0,16119.333333333334,0.0,96.83333333333331,11227.166666666666,5238.166666666667,486.1666666666667,188352.0,0.0,16235.333333333334,0.0,94.66666666666669,11156.166666666666,4985.833333333333,523.3333333333334,188352.0,0.0,16341.666666666666,0.0,93.0,11080.833333333334,4745.666666666667,548.6666666666666,188352.0,0.0,6,Interchange Station
AEC,A06,ARL,รฟท.,บ. รถไฟฟ้า ร.ฟ.ท.,มักกะสัน,MRT เพชรบุรี และ ARL มักกะสัน,13594.78947,9,9,0,0,1,0,0,0,3,4,4,5,0,0,3.0,110.0,0.0,0.0,5.0,35.666666666666664,9.0,15.5,0.0,0.0,87.0,163.5,87.0,163.5,0.0,0.0,0,0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,10.0,74.83333333333333,61,6.43,3.0,12.0,2.43,6198.0,6198.0,6198.0,0.0,13069.3,6026.7,0.0,0.0,450.0,7.3,5558.0,89.7,4176.0,67.4,2022.0,32.6,0.0,0.0,920.0,14.8,300.0,4.8,4978.0,80.3,1814.6666666666667,0.0,95.5,3620.5,5646.666666666667,369.0,0.0,0.0,1969.6666666666667,0.0,95.83333333333331,3620.3333333333335,5616.833333333333,387.0,0.0,0.0,15958.833333333334,0.0,98.0,11253.666666666666,5503.333333333333,434.0,188352.0,0.0,16119.333333333334,0.0,96.83333333333331,11227.166666666666,5238.166666666667,486.1666666666667,188352.0,0.0,16235.333333333334,0.0,94.66666666666669,11156.166666666666,4985.833333333333,523.3333333333334,188352.0,0.0,16341.666666666666,0.0,93.0,11080.833333333334,4745.666666666667,548.6666666666666,188352.0,0.0,6,Interchange Station
AEC,PK10,PK,รฟม.,BTS Group (NBM),เมืองทองธานี,MRT เมืองทองธานี,1281.0,5,2,0,0,0,1,0,0,3,0,0,9,0,0,6.0,31.75,0.0,0.0,170.0,183.33333333333337,7.0,50.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,220.0,220.0,0.0,0.0,250.0,250.0,37,5.46,3.5,12.0,1.31,3120.0,2880.0,2880.0,240.0,5892.9,2782.7,0.0,0.0,2350.0,75.3,770.0,24.7,2620.0,84.0,500.0,16.0,0.0,0.0,240.0,7.7,2140.0,68.6,740.0,23.7,4917.333333333333,0.0,726.6666666666666,9297.0,21.0,117.33333333333331,5291.0,0.0,4707.666666666667,0.0,739.0,9457.666666666666,21.0,126.33333333333331,5291.0,0.0,4711.333333333333,0.0,773.6666666666666,9907.333333333334,20.333333333333332,152.66666666666666,5291.0,0.0,4511.0,0.0,810.0,10388.0,20.0,183.66666666666663,5291.0,0.0,4242.666666666667,0.0,840.6666666666666,10797.333333333334,19.666666666666668,207.0,5291.0,0.0,3961.0,0.0,874.0,11236.0,19.333333333333332,224.0,5291.0,0.0,3,Destination Gateway
AEC,RN08,RW/RN,รฟท.,บ. รถไฟฟ้า ร.ฟ.ท.,ดอนเมือง,SRT ดอนเมือง,6600.0,3,4,0,0,1,0,0,0,5,6,2,5,0,0,5.0,26.0,0.0,0.0,30.0,86.66666666666667,10.0,56.0,0.0,0.0,17.0,88.33333333333333,81.0,82.0,0.0,0.0,0,0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,132.5,62,4.95,3.0,12.0,1.24,5859.0,4241.0,4241.0,1618.0,7117.1,2781.2,0.0,0.0,0.0,0.0,5859.0,100.0,4531.0,77.3,1000.0,17.1,328.0,5.6,0.0,0.0,328.0,5.6,5311.0,90.6,23378.666666666668,0.0,948.3333333333334,7669.333333333333,3830.0,292.6666666666667,0.0,0.0,23565.0,0.0,952.0,7627.0,3809.6666666666665,306.3333333333333,0.0,0.0,23905.333333333332,0.0,972.6666666666666,7963.0,3732.6666666666665,344.0,0.0,0.0,23879.666666666668,0.0,961.3333333333334,7817.0,3552.6666666666665,385.0,0.0,0.0,23409.333333333332,0.0,939.0,7568.0,3381.6666666666665,415.0,0.0,0.0,22919.666666666668,0.0,926.3333333333334,7307.666666666667,3218.6666666666665,434.6666666666667,0.0,0.0,3,Intermodal Transportation Hub
AEC,RN06,RW/RN,รฟท.,บ. รถไฟฟ้า ร.ฟ.ท.,หลักสี่,SRT หลักสี่ และ MRT หลักสี่,3758.272727,8,6,2,0,0,0,0,0,4,2,2,5,0,0,5.0,73.0,0.0,0.0,10.0,188.75,5.0,33.5,0.0,0.0,24.0,46.0,10.0,39.0,0.0,0.0,0,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,59.75,87,5.66,1.5,12.0,1.81,9468.0,8648.0,8648.0,820.0,16971.2,8337.8,0.0,0.0,4030.0,42.6,5438.0,57.4,7578.0,80.0,1890.0,20.0,0.0,0.0,0.0,0.0,5364.0,56.7,4104.0,43.3,11000.8,0.0,2195.2,4657.0,887.2,73.6,0.0,0.0,10980.0,0.0,2203.8,4678.8,882.4,77.0,0.0,0.0,11035.6,0.0,2251.4,4842.8,864.6,86.6,0.0,0.0,10857.4,0.0,2225.0,4851.6,822.8,97.0,0.0,0.0,10467.8,0.0,2173.6,4804.8,783.4,104.4,0.0,0.0,10067.6,0.0,2144.4,4749.0,745.4,109.4,0.0,0.0,5,Interchange Station
AEC,PK14,PK,รฟม.,BTS Group (NBM),หลักสี่,SRT หลักสี่ และ MRT หลักสี่,4525.0,8,6,2,0,0,0,0,0,4,2,2,5,0,0,5.0,73.0,0.0,0.0,10.0,188.75,5.0,33.5,0.0,0.0,24.0,46.0,10.0,39.0,0.0,0.0,0,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,59.75,87,5.66,1.5,12.0,1.81,9468.0,8648.0,8648.0,820.0,16971.2,8337.8,0.0,0.0,4030.0,42.6,5438.0,57.4,7578.0,80.0,1890.0,20.0,0.0,0.0,0.0,0.0,5364.0,56.7,4104.0,43.3,11000.8,0.0,2195.2,4657.0,887.2,73.6,0.0,0.0,10980.0,0.0,2203.8,4678.8,882.4,77.0,0.0,0.0,11035.6,0.0,2251.4,4842.8,864.6,86.6,0.0,0.0,10857.4,0.0,2225.0,4851.6,822.8,97.0,0.0,0.0,10467.8,0.0,2173.6,4804.8,783.4,104.4,0.0,0.0,10067.6,0.0,2144.4,4749.0,745.4,109.4,0.0,0.0,5,Interchange Station
CUTI,A03,ARL,รฟท.,บ. รถไฟฟ้า ร.ฟ.ท.,บ้านทับช้าง,ARL บ้านทับช้าง,4367.789474,0,2,0,0,1,0,0,0,2,6,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0,85.0,262.5,116.0,116.0,0.0,0.0,0,0,0.0,0.0,305.0,305.0,0.0,0.0,0.0,0.0,55.0,172.5,12,7.75,5.0,12.0,4.07,1270.0,657.0,657.0,613.0,3340.7,716.4,0.0,0.0,573.0,45.1,697.0,54.9,704.0,55.4,323.0,25.4,243.0,19.1,0.0,0.0,1048.0,82.5,222.0,17.5,6809.0,1.5,225.25,1612.0,202.25,0.0,0.0,0.0,7263.25,1.5,226.25,1631.5,201.25,0.0,0.0,0.0,7805.75,1.5,231.0,1708.0,197.25,0.0,0.0,0.0,8242.0,1.5,228.5,1736.25,187.5,0.0,0.0,0.0,8518.25,1.5,223.0,1747.5,178.5,0.0,0.0,0.0,8761.0,1.25,220.25,1756.25,169.75,0.0,0.0,0.0,4,Local Station
CUTI,A07,ARL,รฟท.,บ. รถไฟฟ้า ร.ฟ.ท.,ราชปรารภ,ARL ราชปรารภ,4550.684211,9,11,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,135.32672351169532,227.46805768750573,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,160.04497641591047,160.04497641591047,5.753580343405236,5.753580343405236,0.0,0.0,5.753580343405236,12.58505588654391,29,8.66,4.0,16.0,2.58,7286.9,3585.9,3585.9,3700.9,4509.4,3757.9,0.0,0.0,1514.3,20.8,5772.5,79.2,1327.7,18.2,3616.7,49.6,2342.5,32.1,987.6,13.6,1584.6,21.7,4714.7,64.7,3977.777777777778,0.0,72.33333333333333,3881.3333333333335,1038.2222222222222,1364.0,29321.666666666668,1.6666666666666667,4219.222222222223,0.0,72.88888888888889,3898.444444444444,1032.7777777777778,1429.5555555555557,29321.666666666668,1.6666666666666667,4487.111111111111,0.0,74.22222222222223,4032.8888888888887,1012.0,1604.5555555555557,29321.666666666668,1.6666666666666667,4669.888888888889,0.0,73.44444444444444,4037.3333333333335,963.3333333333334,1796.4444444444443,29321.666666666668,1.6666666666666667,4743.222222222223,0.0,71.55555555555556,3994.444444444444,917.0,1934.4444444444443,29321.666666666668,1.6666666666666667,4791.666666666667,0.0,70.77777777777777,3943.444444444444,872.6666666666666,2027.111111111111,29321.666666666668,1.6666666666666667,9,Local Station
CUTI,A05,ARL,รฟท.,บ. รถไฟฟ้า ร.ฟ.ท.,รามคำแหง,ARL รามคำแหง,7074.210526,8,12,1,1,0,0,0,0,0,2,0,1,0,0,25.24154442,25.24154442,0.0,0.0,120.0032327,120.0032327,0.0,0.0,530.0,530.0,199.9557588,199.9557588,0.0,0.0,0.0,0.0,0,0,130.0483989,130.0483989,0.0,0.0,0.0,0.0,0.0,0.0,49.96167056,49.96167056,65,5.52,2.1,10.0,1.76,10974.0,5486.0,5486.0,5488.0,7330.0,5114.6,112.0,1.0,8050.0,73.4,2812.0,25.6,693.0,6.3,7070.0,64.4,3211.0,29.3,2570.0,23.4,6915.0,63.0,1489.0,13.6,6811.0,0.0,831.0,4057.75,1645.0,170.5,0.0,0.0,6919.25,0.0,834.25,4044.5,1636.25,178.75,0.0,0.0,7138.75,0.0,852.25,4134.25,1603.25,200.5,0.0,0.0,7295.25,0.0,842.25,4077.5,1526.25,224.5,0.0,0.0,7344.25,0.0,822.75,3966.75,1452.5,241.75,0.0,0.0,7404.5,0.0,812.0,3850.75,1382.5,253.5,0.0,0.0,4,Local Station
CUTI,A02,ARL,รฟท.,บ. รถไฟฟ้า ร.ฟ.ท.,ลาดกระบัง,ARL ลาดกระบัง,11388.57895,2,1,1,0,1,0,0,0,2,2,2,0,0,0,0.0,0.0,0.0,0.0,105.0,105.0,25.0,25.0,0.0,0.0,108.0,108.0,25.0,25.0,0.0,0.0,0,0,99.0,99.0,60.0,60.0,0.0,0.0,0.0,0.0,110.0,110.0,47,5.76,3.1,16.0,2.75,2579.0,2538.0,2538.0,41.0,6677.5,2029.9,69.0,2.7,475.0,18.4,2035.0,78.9,461.0,17.9,1046.0,40.6,1072.0,41.6,841.0,32.6,442.0,17.1,1296.0,50.3,7809.4,11.0,683.0,4541.2,2241.6,42.2,0.0,0.0,8216.8,10.8,685.8,4585.0,2229.8,44.2,0.0,0.0,8680.4,10.8,700.6,4782.2,2184.8,49.6,0.0,0.0,8990.4,10.4,692.4,4838.6,2079.4,55.6,0.0,0.0,9101.4,10.0,676.4,4846.0,1979.2,59.8,0.0,0.0,9170.2,9.2,667.4,4845.4,1884.2,62.6,0.0,0.0,5,Local Station
CUTI,E01,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),ชิดลม,BTS ชิดลม,27095.0,8,13,0,0,0,1,0,0,2,0,0,0,3,0,0.0,0.0,80.0,165.0,5.0,71.2802973025,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,170.0,170.0,0.0,0.0,25.48513275,95.06771086666669,36,7.43,4.0,13.0,3.09,10784.0,5372.0,5372.0,5412.0,5667.1,5102.2,0.0,0.0,4853.0,45.0,5931.0,55.0,1990.0,18.5,8794.0,81.5,0.0,0.0,0.0,0.0,4543.0,42.1,6241.0,57.9,3819.571428571429,0.0,2.2857142857142856,29334.285714285714,804.4285714285714,1601.142857142857,158558.2857142857,0.2857142857142857,3720.714285714286,0.0,2.2857142857142856,29489.571428571428,800.2857142857143,1678.428571428571,158558.2857142857,0.2857142857142857,3651.714285714286,0.0,2.2857142857142856,30545.0,784.1428571428571,1883.7142857142856,158558.2857142857,0.2857142857142857,3538.1428571428573,0.0,2.2857142857142856,30625.14285714286,746.2857142857143,2109.285714285714,158558.2857142857,0.2857142857142857,3372.0,0.0,2.2857142857142856,30349.285714285714,710.4285714285714,2271.285714285714,158558.2857142857,0.2857142857142857,3216.4285714285716,0.0,2.142857142857143,30010.571428571428,676.1428571428571,2380.1428571428573,158558.2857142857,0.2857142857142857,7,Local Station
CUTI,E17,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),ช้างเอราวัณ,BTS ช้างเอราวัณ,5285.0,7,3,0,0,0,0,0,0,2,0,0,3,0,0,25.0,49.5,0.0,0.0,16.0,100.66666666666669,22.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,35.5,37,4.72,2.0,15.0,2.43,2653.0,2653.0,2653.0,0.0,2394.5,2308.4,0.0,0.0,0.0,0.0,2653.0,100.0,2653.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2653.0,100.0,10513.0,0.0,981.3333333333334,6208.333333333333,752.6666666666666,0.0,0.0,0.3333333333333333,10662.666666666666,0.0,1011.6666666666666,6371.666666666667,747.6666666666666,0.0,0.0,0.3333333333333333,10817.666666666666,0.0,1087.6666666666667,6847.666666666667,729.0,0.0,0.0,0.3333333333333333,10658.333333333334,0.0,1141.0,7193.0,714.0,0.0,0.0,0.3333333333333333,10470.0,0.0,1185.0,7490.0,700.0,0.0,0.0,0.3333333333333333,10325.666666666666,0.0,1237.3333333333333,7843.333333333333,685.6666666666666,0.0,0.0,0.3333333333333333,3,Local Station
CUTI,E06,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),ทองหล่อ,BTS ทองหล่อ,16109.0,8,11,0,0,0,0,0,0,0,0,0,4,2,0,8.0,10.0,8.0,9.0,10.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,50.66666666666666,18,5.69,4.0,14.0,2.39,4728.0,3447.0,3447.0,1281.0,3367.6,3146.6,136.0,2.9,511.0,10.8,4081.0,86.3,365.0,7.7,4123.0,87.2,240.0,5.1,246.0,5.2,1592.0,33.7,2890.0,61.1,11897.666666666666,0.0,236.5,14129.833333333334,1656.0,804.0,58156.666666666664,0.3333333333333333,11215.666666666666,0.0,237.33333333333337,14216.0,1647.3333333333333,842.8333333333334,58156.666666666664,0.3333333333333333,10693.833333333334,0.0,242.5,14742.5,1614.1666666666667,946.0,58156.666666666664,0.3333333333333333,10113.166666666666,0.0,239.83333333333337,14802.833333333334,1536.5,1059.0,58156.666666666664,0.3333333333333333,9440.0,0.0,234.33333333333337,14692.166666666666,1462.5,1140.5,58156.666666666664,0.3333333333333333,8838.333333333334,0.0,231.0,14549.666666666666,1391.8333333333333,1195.1666666666667,58156.666666666664,0.3333333333333333,6,Local Station
CUTI,E03,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),นานา,BTS นานา,13573.0,4,10,0,0,0,0,0,0,0,0,0,3,3,0,5.0,20.0,5.0,231.66666666666663,30.0,48.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,68.75,23,5.87,4.0,10.0,2.42,11962.0,5951.0,5951.0,6011.0,7243.8,5848.7,0.0,0.0,3887.0,32.5,8075.0,67.5,6297.0,52.6,5665.0,47.4,0.0,0.0,0.0,0.0,3613.0,30.2,8349.0,69.8,11173.833333333334,0.0,18.333333333333332,25853.833333333332,655.8333333333334,3564.8333333333335,27324.666666666668,0.0,10826.333333333334,0.0,18.5,25991.0,652.3333333333334,3736.8333333333335,27324.666666666668,0.0,10627.5,0.0,18.833333333333332,26922.333333333332,639.1666666666666,4193.5,27324.666666666668,0.0,10346.0,0.0,18.5,26994.333333333332,608.5,4695.5,27324.666666666668,0.0,9938.5,0.0,18.333333333333332,26752.0,579.0,5056.0,27324.666666666668,0.0,9575.166666666666,0.0,18.0,26454.833333333332,551.1666666666666,5298.666666666667,27324.666666666668,0.0,6,Local Station
CUTI,E10,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),บางจาก,BTS บางจาก,10182.0,7,5,1,1,0,0,0,0,0,0,0,6,0,0,3.0,43.8,0.0,0.0,30.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,64.66666666666667,46,5.14,3.0,15.0,1.96,2960.0,2480.0,2480.0,480.0,4687.2,2355.4,0.0,0.0,220.0,7.4,2740.0,92.6,2670.0,90.2,290.0,9.8,0.0,0.0,0.0,0.0,220.0,7.4,2740.0,92.6,23930.25,0.0,1766.5,20048.0,2396.25,219.5,0.0,0.0,24147.0,0.0,1773.25,20207.25,2383.75,230.25,0.0,0.0,24609.0,0.0,1811.5,21014.0,2335.5,258.5,0.0,0.0,24763.75,0.0,1790.25,21172.0,2223.0,289.25,0.0,0.0,24494.0,0.0,1749.0,21091.75,2116.0,311.5,0.0,0.0,24198.5,0.0,1725.5,20963.0,2013.75,326.5,0.0,0.0,4,Local Station
CUTI,E13,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),บางนา,BTS บางนา,10410.0,3,5,0,0,0,0,0,0,0,0,0,4,0,0,13.0,35.25,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,29.0,13,6.73,3.5,15.0,2.05,1570.0,1570.0,1570.0,0.0,1570.4,1570.4,0.0,0.0,110.0,7.0,1460.0,93.0,0.0,0.0,760.0,48.4,810.0,51.6,0.0,0.0,0.0,0.0,1570.0,100.0,12245.5,0.0,1345.5,8289.0,1761.5,34.25,0.0,0.0,12317.25,0.0,1351.0,8337.0,1752.0,36.25,0.0,0.0,12469.25,0.0,1380.0,8642.25,1717.0,40.5,0.0,0.0,12429.5,0.0,1364.0,8673.5,1634.0,45.25,0.0,0.0,12158.25,0.0,1332.5,8605.0,1555.25,48.75,0.0,0.0,11877.5,0.0,1314.5,8519.0,1480.5,51.0,0.0,0.0,4,Destination Gateway
CUTI,E19,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),ปากน้ำ,BTS ปากน้ำ,3020.0,6,5,0,0,0,0,0,0,0,0,0,2,0,0,2.0,29.0,0.0,0.0,2.0,131.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.5,29,6.67,3.0,10.5,1.58,4180.0,3180.0,3180.0,1000.0,5193.8,3181.8,0.0,0.0,430.0,10.3,3750.0,89.7,2010.0,48.1,1720.0,41.1,450.0,10.8,260.0,6.2,600.0,14.4,3320.0,79.4,11810.333333333334,0.0,0.0,7670.0,3309.6666666666665,31.333333333333332,0.0,0.6666666666666666,12628.0,0.0,0.0,7903.333333333333,3287.3333333333335,33.666666666666664,0.0,0.6666666666666666,13506.666666666666,0.0,0.0,8514.0,3204.6666666666665,40.666666666666664,0.0,0.6666666666666666,13978.666666666666,0.0,0.0,8947.0,3140.3333333333335,48.333333333333336,0.0,0.6666666666666666,14365.666666666666,0.0,0.0,9309.666666666666,3076.6666666666665,54.333333333333336,0.0,0.6666666666666666,14777.0,0.0,0.0,9741.666666666666,3015.0,58.666666666666664,0.0,0.6666666666666666,3,Local Station
CUTI,E11,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),ปุณณวิถี,BTS ปุณณวิถี,12371.0,11,7,2,0,0,0,0,0,0,0,0,4,2,0,10.0,26.5,5.0,5.0,22.0,74.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,160.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,67.5,56,5.05,3.5,12.0,1.38,4916.0,3458.0,3458.0,1458.0,6557.5,3634.4,0.0,0.0,1000.0,20.3,3916.0,79.7,816.0,16.6,4100.0,83.4,0.0,0.0,0.0,0.0,1000.0,20.3,3916.0,79.7,18804.0,0.0,1503.8,12688.2,1387.8,134.4,0.0,0.0,18642.2,0.0,1509.6,12773.4,1380.6,141.0,0.0,0.0,18664.0,0.0,1542.0,13259.4,1352.8,158.4,0.0,0.0,18468.4,0.0,1524.2,13329.6,1287.4,177.2,0.0,0.0,17984.0,0.0,1489.0,13247.8,1225.6,190.8,0.0,0.0,17518.4,0.0,1468.8,13137.0,1166.4,200.2,0.0,0.0,5,Local Station
CUTI,E16,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),ปู่เจ้าสมิงพราย,BTS ปู่เจ้าสมิงพราย,4398.0,8,6,0,0,0,0,0,0,2,0,0,4,0,0,20.0,22.5,0.0,0.0,27.0,44.0,10.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20.0,28,4.75,3.0,14.0,1.85,2900.0,2450.0,2450.0,450.0,3929.0,2457.3,0.0,0.0,0.0,0.0,2900.0,100.0,900.0,31.0,2000.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,2900.0,100.0,11702.0,0.0,11956.0,7267.666666666667,831.6666666666666,22.0,12666.666666666666,0.0,11838.666666666666,0.0,12321.0,7461.666666666667,826.3333333333334,23.666666666666668,12666.666666666666,0.0,11997.0,0.0,13249.666666666666,8021.333333333333,805.6666666666666,28.666666666666668,12666.666666666666,0.0,11821.666666666666,0.0,13897.333333333334,8425.333333333334,789.0,34.0,12666.666666666666,0.0,11625.333333333334,0.0,14431.333333333334,8773.666666666666,773.0,38.333333333333336,12666.666666666666,0.0,11483.333333333334,0.0,15071.666666666666,9187.0,757.6666666666666,41.333333333333336,12666.666666666666,0.0,3,Local Station
