source,line_code,station_name,station,entry,bus_stop_count,win_count,songtaew_count,minibus_count,taxi_count,tuktuk_count,samlor_count,van_count,kiss_ride_count,park_ride_car_count,park_ride_moto_count,bike_parking_count,bike_share_count,scooter_share_count,bike_parking_min_dist,bike_parking_mean_dist,bike_share_min_dist,bike_share_mean_dist,bus_stop_min_dist,bus_stop_mean_dist,kiss_ride_min_dist,kiss_ride_mean_dist,minibus_min_dist,minibus_mean_dist,park_ride_car_min_dist,park_ride_car_mean_dist,park_ride_moto_min_dist,park_ride_moto_mean_dist,samlor_min_dist,samlor_mean_dist,scooter_share_min_dist,scooter_share_mean_dist,songtaew_min_dist,songtaew_mean_dist,taxi_min_dist,taxi_mean_dist,tuktuk_min_dist,tuktuk_mean_dist,van_min_dist,van_mean_dist,win_min_dist,win_mean_dist,n_segments,road_width_mean,road_width_min,road_width_max,sw_width_mean,sw_total_length,sidewalk_length,sidewalk_length_1,sidewalk_length_2,road_length_gt4m,road_length_gt4m_atleast1sw,sidewalk_length_surface_neg1,surface_pct_neg1,sidewalk_length_surface_0,surface_pct_0,sidewalk_length_surface_1,surface_pct_1,sidewalk_length_shade_neg1,shade_pct_neg1,sidewalk_length_shade_0,shade_pct_0,sidewalk_length_shade_1,shade_pct_1,sidewalk_length_obstacle_neg1,obs_pct_neg1,sidewalk_length_obstacle_0,obs_pct_0,sidewalk_length_obstacle_1,obs_pct_1
A21,PP05,บางรักใหญ่,PP05 บางรักใหญ่,1065.0,3,2,0,0,0,0,0,0,2,0,0,5,0,0,6.0,6.75,0.0,0.0,66.0,166.33333333333334,7.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,21.0,26,9.54,1.5,49.0,3.01,1511.0,793.0,793.0,718.0,3380.9,1077.0,1349.0,89.3,54.0,3.6,108.0,7.1,1511.0,100.0,0.0,0.0,0.0,0.0,150.0,9.9,1199.0,79.4,162.0,10.7
A21,PP06,บางรักน้อยท่าอิฐ,PP06 บางรักน้อยท่าอิฐ,2440.0,4,4,0,0,1,0,0,0,2,1,1,2,0,0,9.0,18.0,0.0,0.0,65.0,74.0,10.0,11.0,0.0,0.0,16.0,16.0,60.0,60.0,0.0,0.0,0,0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,10.0,38.5,18,14.16,1.5,49.0,2.43,2100.6,1347.6,978.0,1122.6,3312.3,1604.6,169.0,8.0,1401.6,66.7,530.0,25.2,1427.6,68.0,519.0,24.7,154.0,7.3,0.0,0.0,1213.0,57.7,887.6,42.3
A21,PP07,ไทรม้า,PP07 ไทรม้า,2104.0,3,2,0,0,0,0,0,0,2,0,0,3,0,0,1.0,6.0,0.0,0.0,11.0,33.0,6.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,33.5,9,11.09,2.4,49.0,3.0,1353.0,692.0,692.0,661.0,1139.5,991.7,0.0,0.0,0.0,0.0,1353.0,100.0,1353.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,506.0,37.4,847.0,62.6
A21,PP08,สะพานพระนั่งเกล้า,PP08 สะพานพระนั่งเกล้า,2817.0,7,4,0,1,0,0,0,0,1,0,0,4,0,0,3.0,7.666666666666667,0.0,0.0,55.0,118.0,72.0,72.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,39,9.01,2.9,35.0,3.82,3480.0,1750.0,1750.0,1730.0,4082.8,2146.2,0.0,0.0,348.0,10.0,3132.0,90.0,2504.0,72.0,632.0,18.2,344.0,9.9,213.0,6.1,1712.0,49.2,1555.0,44.7
A21,PP09,แยกนนทบุรี 1,PP09 แยกนนทบุรี 1,3261.0,3,4,0,0,1,0,0,0,2,1,1,2,0,0,10.0,11.5,0.0,0.0,55.0,191.0,11.0,11.5,0.0,0.0,32.0,32.0,51.0,51.0,0.0,0.0,0,0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,26.0,97.66666666666669,20,13.77,2.0,42.0,2.57,3552.0,1896.0,1896.0,1656.0,3905.0,2184.1,0.0,0.0,946.0,26.6,2606.0,73.4,2665.0,75.0,887.0,25.0,0.0,0.0,99.0,2.8,2280.0,64.2,1173.0,33.0
A21,PP10,บางกระสอ,PP10 บางกระสอ,2654.0,4,3,0,0,0,1,0,0,2,0,0,2,0,0,3.0,6.5,0.0,0.0,3.0,140.33333333333334,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,42.0,42.0,0.0,0.0,27.0,71.5,38,8.39,3.3,49.0,2.5,1528.0,798.0,798.0,730.0,5036.7,1222.7,0.0,0.0,688.0,45.0,840.0,55.0,1528.0,100.0,0.0,0.0,0.0,0.0,214.0,14.0,744.0,48.7,570.0,37.3
A21,PP12,กระทรวงสาธารณะสุข,PP12 กระทรวงสาธารณะสุข,4496.0,5,2,0,0,0,0,1,0,0,0,0,3,0,0,20.0,20.0,0.0,0.0,38.0,66.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,29.0,42,5.83,2.6,21.0,2.41,2325.0,1180.0,1180.0,1145.0,4432.6,1940.3,0.0,0.0,1129.0,48.6,1196.0,51.4,648.0,27.9,1561.0,67.1,116.0,5.0,495.0,21.3,1687.0,72.6,143.0,6.2
A21,PP14,วงศ์สว่าง,PP14 วงศ์สว่าง,3095.0,11,4,0,0,0,0,0,0,0,0,0,6,0,0,5.0,6.0,0.0,0.0,56.0,141.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,62.0,83,5.09,2.3,24.5,2.88,3189.0,1581.0,1581.0,1608.0,5904.6,1779.4,0.0,0.0,890.0,27.9,2299.0,72.1,389.0,12.2,1089.0,34.1,1711.0,53.7,0.0,0.0,512.0,16.1,2677.0,83.9
AEC,A04,หัวหมาก,ARL หัวหมาก และ MRT หัวหมาก,7467.578947,6,8,1,0,1,0,0,0,2,1,1,3,0,0,5.0,33.333333333333336,0.0,0.0,91.0,93.0,5.0,12.5,0.0,0.0,120.0,120.0,10.0,10.0,0.0,0.0,0,0,230.0,230.0,140.0,140.0,0.0,0.0,0.0,0.0,10.0,59.5,70,6.29,3.5,12.0,2.75,8285.0,7008.0,7008.0,1277.0,10588.9,6821.9,0.0,0.0,4096.0,49.4,3329.0,40.2,1030.0,12.4,324.0,3.9,6931.0,83.7,670.0,8.1,5305.0,64.0,2310.0,27.9
AEC,YL11,หัวหมาก,ARL หัวหมาก และ MRT หัวหมาก,3225.0,6,8,1,0,1,0,0,0,2,1,1,3,0,0,5.0,33.333333333333336,0.0,0.0,91.0,93.0,5.0,12.5,0.0,0.0,120.0,120.0,10.0,10.0,0.0,0.0,0,0,230.0,230.0,140.0,140.0,0.0,0.0,0.0,0.0,10.0,59.5,70,6.29,3.5,12.0,2.75,8285.0,7008.0,7008.0,1277.0,10588.9,6821.9,0.0,0.0,4096.0,49.4,3329.0,40.2,1030.0,12.4,324.0,3.9,6931.0,83.7,670.0,8.1,5305.0,64.0,2310.0,27.9
AEC,S07,กรุงธนบุรี,BTS กรุงธนบุรี และ MRT กรุงธนบุรี,11356.0,4,3,0,0,1,0,0,0,0,1,1,4,0,0,6.0,8.5,0.0,0.0,17.0,70.25,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0,0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,9.0,123,4.29,1.5,9.0,6.11,4682.0,4599.0,4599.0,83.0,10710.3,3970.1,0.0,0.0,900.0,19.2,3782.0,80.8,205.0,4.4,3887.0,83.0,590.0,12.6,0.0,0.0,1022.0,21.8,3660.0,78.2
AEC,G1,กรุงธนบุรี,BTS กรุงธนบุรี และ MRT กรุงธนบุรี,3378.454545,4,3,0,0,1,0,0,0,0,1,1,4,0,0,6.0,8.5,0.0,0.0,17.0,70.25,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0,0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,9.0,123,4.29,1.5,9.0,6.11,4682.0,4599.0,4599.0,83.0,10710.3,3970.1,0.0,0.0,900.0,19.2,3782.0,80.8,205.0,4.4,3887.0,83.0,590.0,12.6,0.0,0.0,1022.0,21.8,3660.0,78.2
AEC,S12,บางหว้า,BTS บางหว้า และ MRT บางหว้า,16969.0,8,5,0,0,2,0,0,1,1,0,2,12,0,0,10.0,30.0,0.0,0.0,10.0,77.0,32.0,32.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0,0,0.0,0.0,21.0,21.0,0.0,0.0,30.0,30.0,12.0,55.666666666666664,76,5.68,1.5,62.0,2.55,4320.0,3570.0,3570.0,750.0,11357.5,4087.6,0.0,0.0,2500.0,57.9,1320.0,30.6,2280.0,52.8,2040.0,47.2,0.0,0.0,0.0,0.0,3200.0,74.1,1120.0,25.9
AEC,BL34,บางหว้า,BTS บางหว้า และ MRT บางหว้า,11869.0,8,5,0,0,2,0,0,1,1,0,2,12,0,0,10.0,30.0,0.0,0.0,10.0,77.0,32.0,32.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0,0,0.0,0.0,21.0,21.0,0.0,0.0,30.0,30.0,12.0,55.666666666666664,76,5.68,1.5,62.0,2.55,4320.0,3570.0,3570.0,750.0,11357.5,4087.6,0.0,0.0,2500.0,57.9,1320.0,30.6,2280.0,52.8,2040.0,47.2,0.0,0.0,0.0,0.0,3200.0,74.1,1120.0,25.9
AEC,N02,พญาไท,BTS พญาไท และ APL พญาไท,22095.0,12,13,0,0,0,3,0,0,6,1,1,3,4,0,43.0,79.0,21.0,32.0,43.0,134.33333333333334,24.0,57.0,0.0,0.0,40.0,40.0,40.0,40.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,11.0,26.833333333333332,92,4.17,3.0,12.0,2.7,6334.0,6334.0,6334.0,0.0,6405.5,5396.5,0.0,0.0,0.0,0.0,6303.0,99.5,4403.0,69.5,1450.0,22.9,450.0,7.1,0.0,0.0,0.0,0.0,6303.0,99.5
AEC,A08,พญาไท,BTS พญาไท และ APL พญาไท,16150.15789,12,13,0,0,0,3,0,0,6,1,1,3,4,0,43.0,79.0,21.0,32.0,43.0,134.33333333333334,24.0,57.0,0.0,0.0,40.0,40.0,40.0,40.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,11.0,26.833333333333332,92,4.17,3.0,12.0,2.7,6334.0,6334.0,6334.0,0.0,6405.5,5396.5,0.0,0.0,0.0,0.0,6303.0,99.5,4403.0,69.5,1450.0,22.9,450.0,7.1,0.0,0.0,0.0,0.0,6303.0,99.5
AEC,N17,วัดพระศรีมหาธาตุ,BTS วัดพระศรีมหาธาตุ และ MRT วัดพระศรีมหาธาตุ,23791.0,5,5,0,0,1,0,0,0,2,0,1,7,0,0,5.0,14.285714285714286,0.0,0.0,52.0,218.8,15.0,57.5,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0,0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,20.0,66.6,34,7.12,3.0,12.0,2.64,4941.0,4940.0,4940.0,1.0,10503.4,4816.9,0.0,0.0,1550.0,31.4,3391.0,68.6,4440.0,89.9,445.0,9.0,55.0,1.1,0.0,0.0,2290.0,46.3,2650.0,53.6
AEC,PK16,วัดพระศรีมหาธาตุ,BTS วัดพระศรีมหาธาตุ และ MRT วัดพระศรีมหาธาตุ,1470.0,5,5,0,0,1,0,0,0,2,0,1,7,0,0,5.0,14.285714285714286,0.0,0.0,52.0,218.8,15.0,57.5,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0,0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,20.0,66.6,34,7.12,3.0,12.0,2.64,4941.0,4940.0,4940.0,1.0,10503.4,4816.9,0.0,0.0,1550.0,31.4,3391.0,68.6,4440.0,89.9,445.0,9.0,55.0,1.1,0.0,0.0,2290.0,46.3,2650.0,53.6
AEC,S02,ศาลาแดง,BTS ศาลาแดง  และ MRT สีลม,29675.0,12,20,2,0,0,4,0,0,7,3,3,0,7,0,0.0,0.0,27.0,35.5,3.0,128.0,160.0,280.0,0.0,0.0,110.0,110.0,110.0,110.0,0.0,0.0,0,0,6.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,6.0,12.2,87,5.54,2.5,15.0,1.99,10281.8,8011.8,8011.8,2270.0,10602.3,8296.8,0.0,0.0,0.0,0.0,10281.8,100.0,7831.8,76.2,2050.0,19.9,400.0,3.9,0.0,0.0,0.0,0.0,10281.8,100.0
AEC,BL26,สีลม,BTS ศาลาแดง  และ MRT สีลม,25542.0,12,20,2,0,0,4,0,0,7,3,3,0,7,0,0.0,0.0,27.0,35.5,3.0,128.0,160.0,280.0,0.0,0.0,110.0,110.0,110.0,110.0,0.0,0.0,0,0,6.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,6.0,12.2,87,5.54,2.5,15.0,1.99,10281.8,8011.8,8011.8,2270.0,10602.3,8296.8,0.0,0.0,0.0,0.0,10281.8,100.0,7831.8,76.2,2050.0,19.9,400.0,3.9,0.0,0.0,0.0,0.0,10281.8,100.0
AEC,S06,สะพานตากสิน,BTS สะพานตากสิน,13908.0,8,7,1,0,0,5,0,1,2,0,2,1,2,0,22.0,22.0,52.0,52.0,110.0,125.0,20.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0,0,30.0,30.0,0.0,0.0,86.0,86.0,0.0,0.0,30.0,30.0,68,4.77,1.5,12.0,1.92,4687.0,2674.0,2674.0,2013.0,7026.8,2622.1,0.0,0.0,0.0,0.0,4687.0,100.0,2997.0,63.9,760.0,16.2,930.0,19.8,800.0,17.1,3493.0,74.5,394.0,8.4
AEC,E15,สำโรง,BTS สำโรง และ MRT  สำโรง,16742.0,5,10,2,1,2,1,0,0,5,1,1,5,0,0,5.0,37.75,0.0,0.0,5.0,69.5,5.0,32.5,120.0,120.0,300.0,300.0,98.0,98.0,0.0,0.0,0,0,99.0,194.5,5.0,10.5,290.0,290.0,0.0,0.0,5.0,29.6,67,4.54,2.5,12.0,2.34,5984.0,5534.0,5534.0,450.0,8341.5,4600.2,0.0,0.0,4600.0,76.9,1384.0,23.1,1584.0,26.5,3700.0,61.8,700.0,11.7,0.0,0.0,5500.0,91.9,484.0,8.1
AEC,YL23,สำโรง,BTS สำโรง และ MRT  สำโรง,4158.0,5,10,2,1,2,1,0,0,5,1,1,5,0,0,5.0,37.75,0.0,0.0,5.0,69.5,5.0,32.5,120.0,120.0,300.0,300.0,98.0,98.0,0.0,0.0,0,0,99.0,194.5,5.0,10.5,290.0,290.0,0.0,0.0,5.0,29.6,67,4.54,2.5,12.0,2.34,5984.0,5534.0,5534.0,450.0,8341.5,4600.2,0.0,0.0,4600.0,76.9,1384.0,23.1,1584.0,26.5,3700.0,61.8,700.0,11.7,0.0,0.0,5500.0,91.9,484.0,8.1
AEC,N08,หมอชิต,BTS หมอชิต และ MRT สวนจตุจักร,35483.0,7,14,0,0,6,1,0,3,4,1,0,2,0,0,16.0,208.0,0.0,0.0,15.0,58.0,5.0,67.5,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,8.0,50.75,200.0,200.0,0.0,0.0,5.0,12.6,39,5.87,3.5,15.0,2.04,6520.0,4355.0,4355.0,2165.0,7658.5,4239.6,0.0,0.0,0.0,0.0,6520.0,100.0,0.0,0.0,2656.0,40.7,3864.0,59.3,0.0,0.0,76.0,1.2,6444.0,98.8
AEC,BL13,สวนจตุจักร,BTS หมอชิต และ MRT สวนจตุจักร,29619.0,7,14,0,0,6,1,0,3,4,1,0,2,0,0,16.0,208.0,0.0,0.0,15.0,58.0,5.0,67.5,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,8.0,50.75,200.0,200.0,0.0,0.0,5.0,12.6,39,5.87,3.5,15.0,2.04,6520.0,4355.0,4355.0,2165.0,7658.5,4239.6,0.0,0.0,0.0,0.0,6520.0,100.0,0.0,0.0,2656.0,40.7,3864.0,59.3,0.0,0.0,76.0,1.2,6444.0,98.8
AEC,N09,5 แยกลาดพร้าว,BTS ห้าแยกลาดพร้าว และ MRT พหลโยธิน,26705.0,11,13,0,0,4,0,0,0,5,1,1,8,7,0,2.0,28.333333333333332,9.0,20.25,10.0,80.66666666666667,5.0,32.8,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,5.0,58.333333333333336,0.0,0.0,0.0,0.0,5.0,73.125,109,5.18,2.0,21.0,1.8,8614.0,8014.0,8014.0,600.0,13566.8,6575.7,0.0,0.0,450.0,5.2,7474.0,86.8,4592.0,53.3,2422.0,28.1,1600.0,18.6,290.0,3.4,1204.0,14.0,7120.0,82.7
AEC,BL14,พหลโยธิน,BTS ห้าแยกลาดพร้าว และ MRT พหลโยธิน,16411.0,11,13,0,0,4,0,0,0,5,1,1,8,7,0,2.0,28.333333333333332,9.0,20.25,10.0,80.66666666666667,5.0,32.8,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,5.0,58.333333333333336,0.0,0.0,0.0,0.0,5.0,73.125,109,5.18,2.0,21.0,1.8,8614.0,8014.0,8014.0,600.0,13566.8,6575.7,0.0,0.0,450.0,5.2,7474.0,86.8,4592.0,53.3,2422.0,28.1,1600.0,18.6,290.0,3.4,1204.0,14.0,7120.0,82.7
AEC,N03,อนุสาวรีย์ชัยสมรภูมิ,BTS อนุสาวรีย์ชัยสมรภูมิ,22424.0,13,22,0,0,2,2,0,5,5,0,0,3,2,0,12.0,32.0,32.0,32.0,29.0,59.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,190.0,190.0,250.0,250.0,0.0,0.0,5.0,16.75,54,5.56,3.0,15.0,2.07,6569.0,6309.0,6309.0,260.0,5952.6,4867.3,0.0,0.0,0.0,0.0,6569.0,100.0,1310.0,19.9,3849.0,58.6,1410.0,21.5,0.0,0.0,0.0,0.0,6569.0,100.0
AEC,E04,อโศก,BTS อโศก และ MRT สุขุมวิท,52388.0,10,14,0,0,4,2,0,0,0,1,1,6,8,0,4.0,16.5,4.0,24.8,55.0,118.8,0.0,0.0,0.0,0.0,49.0,49.0,49.0,49.0,0.0,0.0,0,0,0.0,0.0,5.0,70.75,160.0,160.0,0.0,0.0,5.0,50.625,77,5.62,3.0,12.0,2.11,9538.0,7301.0,7301.0,2237.0,10130.5,6895.1,0.0,0.0,0.0,0.0,9538.0,100.0,4148.0,43.5,3990.0,41.8,1400.0,14.7,0.0,0.0,240.0,2.5,9298.0,97.5
AEC,BL22,สุขุมวิท,BTS อโศก และ MRT สุขุมวิท,44114.0,10,14,0,0,4,2,0,0,0,1,1,6,8,0,4.0,16.5,4.0,24.8,55.0,118.8,0.0,0.0,0.0,0.0,49.0,49.0,49.0,49.0,0.0,0.0,0,0,0.0,0.0,5.0,70.75,160.0,160.0,0.0,0.0,5.0,50.625,77,5.62,3.0,12.0,2.11,9538.0,7301.0,7301.0,2237.0,10130.5,6895.1,0.0,0.0,0.0,0.0,9538.0,100.0,4148.0,43.5,3990.0,41.8,1400.0,14.7,0.0,0.0,240.0,2.5,9298.0,97.5
AEC,BL01,ท่าพระ,MRT ท่าพระ,8544.0,11,5,0,0,0,0,0,0,0,0,0,6,0,0,10.0,13.666666666666666,0.0,0.0,170.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.5,106,4.88,2.5,15.0,2.01,3993.0,3993.0,3993.0,0.0,8394.2,3993.3,0.0,0.0,0.0,0.0,3993.0,100.0,2543.0,63.7,1450.0,36.3,0.0,0.0,0.0,0.0,0.0,0.0,3993.0,100.0
AEC,BL11,บางซื่อ,MRT บางซื่อ และ SRT กรงเทพอภิวัฒน์,14635.0,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,11.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,10.0,17.666666666666668,19,6.67,3.0,12.0,1.57,2869.0,2499.0,2499.0,370.0,2264.3,2128.3,0.0,0.0,1787.0,62.3,1082.0,37.7,2334.0,81.4,258.0,9.0,277.0,9.7,0.0,0.0,2511.0,87.5,358.0,12.5
AEC,RN01,กรุงเทพอภิวัฒน์,MRT บางซื่อ และ SRT กรงเทพอภิวัฒน์,9347.636364,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,11.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,10.0,17.666666666666668,19,6.67,3.0,12.0,1.57,2869.0,2499.0,2499.0,370.0,2264.3,2128.3,0.0,0.0,1787.0,62.3,1082.0,37.7,2334.0,81.4,258.0,9.0,277.0,9.7,0.0,0.0,2511.0,87.5,358.0,12.5
AEC,PP15,บางซ่อน,MRT บางซ่อน และ SRT บางซ่อน,4510.0,12,11,0,0,0,2,0,0,0,2,4,4,0,0,4.0,21.333333333333332,0.0,0.0,5.0,94.2,0.0,0.0,0.0,0.0,160.0,160.0,64.0,128.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,63.0,63.0,0.0,0.0,6.0,31.6,98,3.94,2.5,12.0,1.8,4918.0,4884.0,4884.0,34.0,8783.7,4759.1,0.0,0.0,0.0,0.0,4918.0,100.0,818.0,16.6,2050.0,41.7,2050.0,41.7,0.0,0.0,1200.0,24.4,3718.0,75.6
AEC,RW02,บางซ่อน,MRT บางซ่อน และ SRT บางซ่อน,519.0,12,11,0,0,0,2,0,0,0,2,4,4,0,0,4.0,21.333333333333332,0.0,0.0,5.0,94.2,0.0,0.0,0.0,0.0,160.0,160.0,64.0,128.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,63.0,63.0,0.0,0.0,6.0,31.6,98,3.94,2.5,12.0,1.8,4918.0,4884.0,4884.0,34.0,8783.7,4759.1,0.0,0.0,0.0,0.0,4918.0,100.0,818.0,16.6,2050.0,41.7,2050.0,41.7,0.0,0.0,1200.0,24.4,3718.0,75.6
AEC,BL09,บางโพ,MRT บางโพ,5028.0,8,7,0,0,0,1,0,0,0,0,0,5,0,0,5.0,73.25,0.0,0.0,120.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,220.0,220.0,0.0,0.0,9.0,28.666666666666668,74,4.23,2.5,9.0,2.55,3300.0,3300.0,3300.0,0.0,5268.9,3263.5,0.0,0.0,0.0,0.0,3300.0,100.0,0.0,0.0,2000.0,60.6,1300.0,39.4,0.0,0.0,0.0,0.0,3300.0,100.0
AEC,BL15,ลาดพร้าว,MRT ลาดพร้าว สีน้ำเงิน และ MRT ลาดพร้าว สีเหลือง,20450.0,7,10,0,0,0,0,0,0,3,1,1,6,1,0,9.0,76.33333333333333,51.0,51.0,20.0,62.5,2.0,27.666666666666668,0.0,0.0,9.0,9.0,9.0,9.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,56.666666666666664,114,5.15,3.0,12.0,2.43,4697.0,4697.0,4697.0,0.0,13848.2,4616.1,0.0,0.0,570.0,12.1,3777.0,80.4,2549.0,54.3,1828.0,38.9,320.0,6.8,0.0,0.0,1189.0,25.3,3508.0,74.7
AEC,YL01,ลาดพร้าว,MRT ลาดพร้าว สีน้ำเงิน และ MRT ลาดพร้าว สีเหลือง,10796.0,7,10,0,0,0,0,0,0,3,1,1,6,1,0,9.0,76.33333333333333,51.0,51.0,20.0,62.5,2.0,27.666666666666668,0.0,0.0,9.0,9.0,9.0,9.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,56.666666666666664,114,5.15,3.0,12.0,2.43,4697.0,4697.0,4697.0,0.0,13848.2,4616.1,0.0,0.0,570.0,12.1,3777.0,80.4,2549.0,54.3,1828.0,38.9,320.0,6.8,0.0,0.0,1189.0,25.3,3508.0,74.7
AEC,PP11,ศูนย์ราชการนนทบุรี,MRT ศูนย์ราชการนนทบุรี (สีม่วง) และ ศูนย์ราชการนนทบุรี (สีชมพู),5266.0,12,6,0,0,3,0,0,0,5,1,1,11,0,0,5.0,29.0,0.0,0.0,6.0,70.16666666666667,9.0,123.0,0.0,0.0,79.0,79.0,79.0,79.0,0.0,0.0,0,0,0.0,0.0,25.0,62.333333333333336,0.0,0.0,0.0,0.0,2.0,63.0,81,4.89,3.0,10.0,1.91,6598.0,6598.0,6598.0,0.0,13804.2,6290.0,0.0,0.0,0.0,0.0,6598.0,100.0,2319.0,35.1,2180.0,33.0,2099.0,31.8,0.0,0.0,0.0,0.0,6598.0,100.0
AEC,PK01,ศูนย์ราชการนนทบุรี,MRT ศูนย์ราชการนนทบุรี (สีม่วง) และ ศูนย์ราชการนนทบุรี (สีชมพู),3117.0,12,6,0,0,3,0,0,0,5,1,1,11,0,0,5.0,29.0,0.0,0.0,6.0,70.16666666666667,9.0,123.0,0.0,0.0,79.0,79.0,79.0,79.0,0.0,0.0,0,0,0.0,0.0,25.0,62.333333333333336,0.0,0.0,0.0,0.0,2.0,63.0,81,4.89,3.0,10.0,1.91,6598.0,6598.0,6598.0,0.0,13804.2,6290.0,0.0,0.0,0.0,0.0,6598.0,100.0,2319.0,35.1,2180.0,33.0,2099.0,31.8,0.0,0.0,0.0,0.0,6598.0,100.0
AEC,BL31,สนามไชย,MRT สนามไชย,9083.0,16,3,0,0,3,15,0,0,0,0,0,1,0,0,500.0,500.0,0.0,0.0,41.0,85.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,140.0,140.0,12.0,28.5,0.0,0.0,5.0,97.5,65,5.45,2.5,18.0,1.75,12935.5,6678.5,6678.5,6257.0,6238.7,5896.0,0.0,0.0,0.0,0.0,12385.5,95.7,6135.5,47.4,5871.0,45.4,929.0,7.2,1858.0,14.4,2599.0,20.1,8478.5,65.5
AEC,BL28,หัวลำโพง,MRT หัวลำโพง,7900.0,15,5,0,0,2,7,0,0,5,2,2,3,3,0,9.0,12.0,15.0,92.5,49.0,65.66666666666667,53.0,101.5,0.0,0.0,130.0,130.0,130.0,130.0,0.0,0.0,0,0,0.0,0.0,190.0,190.0,15.0,15.0,0.0,0.0,2.0,2.0,148,5.13,1.5,15.0,2.06,13769.0,9017.0,9017.0,4752.0,11209.1,8442.9,0.0,0.0,941.0,6.8,12828.0,93.2,7060.0,51.3,2999.0,21.8,3710.0,26.9,700.0,5.1,3942.0,28.6,9127.0,66.3
