source,line_code,station_name,station,bike_parking_count,bike_parking_min_dist,bike_parking_mean_dist,park_ride_moto_count,park_ride_moto_min_dist,park_ride_moto_mean_dist,taxi_count,taxi_min_dist,taxi_mean_dist,bus_stop_count,bus_stop_min_dist,bus_stop_mean_dist,bike_share_count,bike_share_min_dist,bike_share_mean_dist,songtaew_count,songtaew_min_dist,songtaew_mean_dist,win_count,win_min_dist,win_mean_dist,park_ride_car_count,park_ride_car_min_dist,park_ride_car_mean_dist,scooter_share_count,scooter_share_min_dist,scooter_share_mean_dist,tuktuk_count,tuktuk_min_dist,tuktuk_mean_dist,kiss_ride_count,kiss_ride_min_dist,kiss_ride_mean_dist,minibus_count,minibus_min_dist,minibus_mean_dist,entry,n_segments,road_width_mean,road_width_min,road_width_max,sw_width_mean,sw_total_length,road_length_gt4m,sidewalk_length_road_gt4m,sidewalk_length_surface_neg1,sidewalk_length_surface_0,sidewalk_length_surface_1,sidewalk_length_shade_neg1,sidewalk_length_shade_0,sidewalk_length_shade_1,sidewalk_length_obstacle_neg1,sidewalk_length_obstacle_0,sidewalk_length_obstacle_1,barrier_pct_neg1,barrier_pct_0,barrier_pct_1,shade_pct_neg1,shade_pct_0,shade_pct_1,obs_pct_neg1,obs_pct_0,obs_pct_1
CUTI,BL37,บางแค,MRT บางแค,3,12.66381364,38.5350543,0,0.0,0.0,0,0.0,0.0,3,56.87250348,148.69837519333333,0,0.0,0.0,1,56.87250348,56.87250348,2,10.0,26.95695621,0,0.0,0.0,0,0,0,1,56.87250348,56.87250348,1,105.3778386,105.3778386,0,0.0,0.0,5160.0,14,5.89,4.0,10.0,3.27,2723.0,3366.5,2723.0,0.0,0.0,2723.0,0.0,2723.0,0.0,0.0,545.0,2178.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,20.0,80.0
CUTI,BL33,บางไผ่,MRT บางไผ่,3,12.16913519,29.79961101,0,0.0,0.0,1,240.1273279,240.1273279,2,11.49854197,26.702783825,0,0.0,0.0,0,0.0,0.0,2,17.31339795,44.788467245,0,0.0,0.0,0,0,0,0,0.0,0.0,1,240.1273279,240.1273279,0,0.0,0.0,2886.0,11,6.14,4.0,10.0,3.07,2215.0,2482.5,2215.0,0.0,0.0,2215.0,0.0,1907.0,308.0,0.0,0.0,2215.0,0.0,0.0,100.0,0.0,86.1,13.9,0.0,0.0,100.0
CUTI,BL20,พระราม 9,MRT พระราม 9,1,475.4520284,475.4520284,0,0.0,0.0,1,43.34500771,43.34500771,2,17.3240662,70.59836645,0,0.0,0.0,0,0.0,0.0,2,18.39296367,21.64287595,0,0.0,0.0,0,0,0,2,15.54099817,152.32780583500002,3,18.39296367,28.87691987,0,0.0,0.0,26515.0,45,7.56,4.0,15.0,2.07,11757.0,8073.4,11757.0,0.0,6429.0,5328.0,1625.0,8308.0,1824.0,0.0,6461.0,5296.0,0.0,54.7,45.3,13.8,70.7,15.5,0.0,55.0,45.0
CUTI,YL02,ภาวนา,MRT ภาวนา,3,3.0,7.666666666666667,0,0.0,0.0,0,0.0,0.0,2,30.0,44.0,0,0.0,0.0,0,0.0,0.0,2,74.0,97.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,998.0,56,4.75,3.5,10.5,2.0,2000.0,4606.8,2000.0,0.0,0.0,2000.0,2000.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0
CUTI,BL36,ภาษีเจริญ,MRT ภาษีเจริญ,3,6.650893519,28.16047986966667,0,0.0,0.0,1,47.06273172,47.06273172,2,31.02583725,34.15918754,0,0.0,0.0,0,0.0,0.0,2,60.0,133.57144060000002,0,0.0,0.0,0,0,0,0,0.0,0.0,2,6.880025954,18.952931602,0,0.0,0.0,8174.0,10,5.5,4.0,8.0,3.9,2529.0,3175.2,2529.0,0.0,0.0,2529.0,0.0,2529.0,0.0,0.0,0.0,2529.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0
CUTI,YL06,มหาดไทย,MRT มหาดไทย,3,5.0,5.0,0,0.0,0.0,0,0.0,0.0,3,5.0,80.0,0,0.0,0.0,0,0.0,0.0,2,57.0,78.5,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1624.0,71,4.32,3.5,10.5,1.8,3000.0,4763.7,3000.0,0.0,0.0,3000.0,3000.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0
CUTI,BL16,รัชดาภิเษก,MRT รัชดาภิเษก,1,30.77090117,30.77090117,1,30.77090117,30.77090117,0,0.0,0.0,2,17.22048848,60.23680644,0,0.0,0.0,0,0.0,0.0,1,48.98909746,48.98909746,1,30.77090117,30.77090117,0,0,0,0,0.0,0.0,3,33.83854136,41.61898841000001,0,0.0,0.0,5646.0,12,6.96,4.5,10.0,2.64,3914.0,3401.6,3914.0,0.0,2004.0,1910.0,469.0,3445.0,0.0,0.0,2243.0,1671.0,0.0,51.2,48.8,12.0,88.0,0.0,0.0,57.3,42.7
CUTI,YL07,ลาดพร้าว 101,MRT ลาดพร้าว 101,4,2.0,9.75,0,0.0,0.0,0,0.0,0.0,2,25.0,49.0,0,0.0,0.0,1,73.0,73.0,3,24.0,49.66666666666666,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,1,73.0,73.0,2267.0,72,4.56,3.5,9.0,2.01,4170.0,6952.9,4170.0,0.0,1000.0,3170.0,670.0,3500.0,0.0,0.0,1000.0,3170.0,0.0,24.0,76.0,16.1,83.9,0.0,0.0,24.0,76.0
CUTI,YL04,ลาดพร้าว 71,MRT ลาดพร้าว 71,2,2.0,2.5,0,0.0,0.0,0,0.0,0.0,2,5.0,31.5,0,0.0,0.0,0,0.0,0.0,2,29.0,51.5,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1648.0,73,5.77,3.5,15.0,2.08,6790.0,8711.5,5990.0,500.0,550.0,5740.0,1400.0,2440.0,2950.0,0.0,1550.0,5240.0,7.4,8.1,84.5,20.6,35.9,43.4,0.0,22.8,77.2
CUTI,YL05,ลาดพร้าว 83,MRT ลาดพร้าว 83,2,8.0,10.5,0,0.0,0.0,0,0.0,0.0,4,66.0,103.75,0,0.0,0.0,0,0.0,0.0,3,32.0,69.33333333333333,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2059.0,56,4.28,3.0,9.0,2.7,2000.0,5077.8,2000.0,0.0,0.0,2000.0,0.0,2000.0,0.0,0.0,0.0,2000.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0
CUTI,BL25,ลุมพินี,MRT ลุมพินี,2,289.3310947,387.08454095,0,0.0,0.0,0,0.0,0.0,2,9.594103158,119.797051579,0,0.0,0.0,0,0.0,0.0,2,23.62897419,40.902281285,0,0.0,0.0,0,0,0,0,0.0,0.0,2,21.03561414,25.723540725,0,0.0,0.0,16497.0,35,8.07,4.0,15.0,2.76,3597.0,4065.5,3370.0,0.0,100.0,3497.0,1254.0,1875.0,468.0,0.0,815.0,2782.0,0.0,2.8,97.2,34.9,52.1,13.0,0.0,22.7,77.3
CUTI,BL29,วัดมังกร,MRT วัดมังกร,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,165.4903335156726,197.7451667578363,0,0.0,0.0,0,0.0,0.0,2,17.63958127778928,49.418674072576046,0,0.0,0.0,0,0,0,1,400.0,400.0,1,3.0,3.0,0,0.0,0.0,11984.0,48,6.81,4.0,13.5,1.65,20059.6,9553.2,18533.5,0.0,1691.8,18367.8,0.0,16239.0,3820.6,331.9,10276.8,9450.9,0.0,8.4,91.6,0.0,81.0,19.0,1.7,51.2,47.1
CUTI,YL10,ศรีกรีฑา,MRT ศรีกรีฑา,2,3.0,5.5,0,0.0,0.0,0,0.0,0.0,3,190.0,216.66666666666663,0,0.0,0.0,0,0.0,0.0,3,5.0,54.66666666666666,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1297.0,42,4.57,3.0,12.0,1.81,3993.0,4103.6,3327.0,0.0,1110.0,2883.0,1896.0,1447.0,650.0,0.0,650.0,3343.0,0.0,27.8,72.2,47.5,36.2,16.3,0.0,16.3,83.7
CUTI,YL20,ศรีด่าน,MRT ศรีด่าน,2,5.0,5.0,0,0.0,0.0,0,0.0,0.0,4,40.0,92.0,0,0.0,0.0,0,0.0,0.0,2,5.0,52.5,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1125.0,63,4.48,3.0,9.0,1.69,2822.0,5552.9,2822.0,0.0,2040.0,782.0,1650.0,1131.0,41.0,0.0,1590.0,1232.0,0.0,72.3,27.7,58.5,40.1,1.5,0.0,56.3,43.7
CUTI,YL14,ศรีนครินทร์ 38,MRT ศรีนครินทร์ 38,3,3.0,7.333333333333333,0,0.0,0.0,0,0.0,0.0,2,5.0,10.0,0,0.0,0.0,0,0.0,0.0,2,4.0,7.5,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,554.0,33,5.25,3.0,12.0,2.63,2020.0,5254.9,2020.0,0.0,0.0,2020.0,0.0,2020.0,0.0,0.0,0.0,2020.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0
CUTI,YL13,ศรีนุช,MRT ศรีนุช,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.0,115.0,0,0.0,0.0,0,0.0,0.0,1,140.0,140.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1058.0,82,6.6,3.0,15.0,3.57,4204.0,11085.8,4014.0,0.0,520.0,3684.0,4014.0,190.0,0.0,0.0,1544.0,2660.0,0.0,12.4,87.6,95.5,4.5,0.0,0.0,36.7,63.3
CUTI,YL18,ศรีลาซาล,MRT ศรีลาซาล,2,5.0,5.5,0,0.0,0.0,0,0.0,0.0,2,94.0,102.0,0,0.0,0.0,0,0.0,0.0,3,5.0,32.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1276.0,29,6.31,4.0,12.0,1.65,4022.0,5427.5,4022.0,0.0,1477.0,2545.0,1256.0,2586.0,180.0,200.0,927.0,2895.0,0.0,36.7,63.3,31.2,64.3,4.5,5.0,23.0,72.0
CUTI,YL16,ศรีอุดม,MRT ศรีอุดม,2,3.0,4.0,0,0.0,0.0,0,0.0,0.0,2,3.0,45.5,0,0.0,0.0,0,0.0,0.0,3,3.0,34.666666666666664,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1390.0,34,6.05,4.0,12.0,1.83,4270.0,8467.8,4030.0,0.0,190.0,4080.0,2250.0,1620.0,400.0,0.0,710.0,3560.0,0.0,4.4,95.6,52.7,37.9,9.4,0.0,16.6,83.4
CUTI,YL21,ศรีเทพา,MRT ศรีเทพา,2,5.0,7.5,0,0.0,0.0,0,0.0,0.0,2,130.0,135.0,0,0.0,0.0,0,0.0,0.0,3,5.0,19.33333333333333,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1238.0,41,5.85,3.5,12.0,2.1,2679.0,7683.6,2679.0,0.0,2613.0,66.0,1079.0,1600.0,0.0,0.0,2613.0,66.0,0.0,97.5,2.5,40.3,59.7,0.0,0.0,97.5,2.5
CUTI,YL17,ศรีเอี่ยม,MRT ศรีเอี่ยม,2,3.0,176.5,0,0.0,0.0,0,0.0,0.0,3,170.0,293.3333333333333,0,0.0,0.0,0,0.0,0.0,3,5.0,183.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1162.0,29,7.86,4.0,25.5,2.2,3010.0,7821.0,3010.0,0.0,1400.0,1270.0,1540.0,1130.0,0.0,0.0,1270.0,1400.0,0.0,46.5,42.2,51.2,37.5,0.0,0.0,42.2,46.5
CUTI,YL19,ศรีแบริ่ง,MRT ศรีแบริ่ง,2,3.0,4.0,0,0.0,0.0,0,0.0,0.0,3,130.0,173.33333333333334,0,0.0,0.0,0,0.0,0.0,2,3.0,6.5,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,883.0,37,4.78,3.0,10.5,1.57,3380.0,4902.7,3380.0,2000.0,1380.0,0.0,2000.0,1380.0,0.0,690.0,2690.0,0.0,59.2,40.8,0.0,59.2,40.8,0.0,20.4,79.6,0.0
CUTI,BL23,ศูนย์ประชุมสิริกิติ์,MRT ศูนย์ประชุมสิริกิติ์,1,179.96229725000808,179.96229725000808,1,67.79643301854486,67.79643301854486,0,0.0,0.0,3,13.392944797151728,25.11361107461177,1,190.02034262089936,190.02034262089936,0,0.0,0.0,3,10.852562127582654,13.04174439421431,2,67.79643301854486,93.76824596789824,0,0,0,1,203.97696585098245,203.97696585098245,2,72.27020875738016,73.82791481076032,0,0.0,0.0,15479.0,43,7.4,4.0,13.0,2.35,7788.0,6002.0,7788.0,0.0,2699.0,5089.0,1084.0,5554.0,1150.0,158.0,2822.0,4808.0,0.0,34.7,65.3,13.9,71.3,14.8,2.0,36.2,61.7
CUTI,BL19,ศูนย์วัฒนธรรม,MRT ศูนย์วัฒนธรรม,1,90.23603817,90.23603817,1,76.07214653,76.07214653,0,0.0,0.0,4,9.52622617,40.18589134,0,0.0,0.0,0,0.0,0.0,4,11.03579454,49.615027297500006,2,40.61977325,58.34595989,0,0,0,0,0.0,0.0,3,18.83239716,65.43870790333334,0,0.0,0.0,17216.0,15,6.7,4.0,10.0,2.59,3798.0,3535.9,3798.0,0.0,0.0,3798.0,0.0,985.0,2813.0,0.0,0.0,3798.0,0.0,0.0,100.0,0.0,25.9,74.1,0.0,0.0,100.0
CUTI,YL15,สวนหลวง ร.9,MRT สวนหลวง ร.9,4,140.0,195.0,0,0.0,0.0,0,0.0,0.0,3,69.0,120.66666666666669,0,0.0,0.0,0,0.0,0.0,3,67.0,139.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2990.0,39,5.04,3.0,12.0,1.92,4786.0,6669.9,4600.0,393.0,1680.0,2713.0,2866.0,1920.0,0.0,813.0,1173.0,2800.0,8.2,35.1,56.7,59.9,40.1,0.0,17.0,24.5,58.5
CUTI,BL30,สามยอด,MRT สามยอด,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,17.0,17.0,0,0.0,0.0,0,0.0,0.0,1,45.0,45.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,8371.0,29,8.57,4.0,15.0,2.1,14832.5,7439.2,14606.3,0.0,2505.1,12327.4,0.0,10317.4,4515.1,682.1,3342.1,10808.3,0.0,16.9,83.1,0.0,69.6,30.4,4.6,22.5,72.9
CUTI,BL27,สามย่าน,MRT สามย่าน,2,30.0,95.0,0,0.0,0.0,0,0.0,0.0,2,70.0,89.0,0,0.0,0.0,0,0.0,0.0,2,20.0,25.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,20030.0,96,9.08,2.5,18.0,2.71,12010.0,10007.3,11912.0,26.0,793.0,11191.0,2937.0,2958.0,6115.0,143.0,3966.0,7901.0,0.2,6.6,93.2,24.5,24.6,50.9,1.2,33.0,65.8
CUTI,BL06,สิรินธร,MRT สิรินธร,1,13.45772728,13.45772728,0,0.0,0.0,0,0.0,0.0,4,101.0995402,156.83001835000002,0,0.0,0.0,0,0.0,0.0,5,20.97618986,108.42535418,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4476.0,40,6.41,4.0,11.5,2.54,3811.0,2958.9,2726.0,0.0,0.0,3811.0,2670.0,871.0,270.0,0.0,98.0,3713.0,0.0,0.0,100.0,70.1,22.9,7.1,0.0,2.6,97.4
CUTI,BL17,สุทธิสาร,MRT สุทธิสาร,2,9.792151459,27.4756635045,0,0.0,0.0,0,0.0,0.0,4,48.162708,135.59925429999998,0,0.0,0.0,0,0.0,0.0,3,82.56118476,99.73661364333331,0,0.0,0.0,0,0,0,0,0.0,0.0,2,296.3358147,321.2751604,0,0.0,0.0,13220.0,23,6.85,4.0,12.5,2.34,6828.0,3838.3,6828.0,0.0,2764.0,4064.0,1418.0,4701.0,709.0,0.0,2987.0,3841.0,0.0,40.5,59.5,20.8,68.8,10.4,0.0,43.7,56.3
CUTI,BL38,หลักสอง,MRT หลักสอง,2,11.18706852,11.451319095,0,0.0,0.0,3,11.71556967,20.1060775,3,20.86137019,89.98549986333332,0,0.0,0.0,1,90.21625991,90.21625991,3,22.4611779,70.88591915333333,2,133.3418897,155.3376544,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,18347.0,22,7.18,4.0,13.5,2.74,2358.0,3593.5,2158.0,0.0,0.0,2358.0,420.0,1730.0,208.0,0.0,0.0,2358.0,0.0,0.0,100.0,17.8,73.4,8.8,0.0,0.0,100.0
CUTI,BL18,ห้วยขวาง,MRT ห้วยขวาง,1,30.32956195,30.32956195,1,43.91083378,43.91083378,0,0.0,0.0,4,15.78183332,73.9658611125,0,0.0,0.0,0,0.0,0.0,4,17.33342803,39.892540525,1,42.07529835,42.07529835,0,0,0,1,57.62400543,57.62400543,0,0.0,0.0,0,0.0,0.0,19020.0,22,6.2,4.0,11.5,2.48,6343.0,3605.4,5919.0,0.0,2331.0,4012.0,158.0,5098.0,1087.0,334.0,2294.0,3715.0,0.0,36.7,63.3,2.5,80.4,17.1,5.3,36.2,58.6
CUTI,BL32,อิสรภาพ,MRT อิสรภาพ,2,20.0,25.065726295,0,0.0,0.0,0,0.0,0.0,2,25.0,82.5,1,60.0,60.0,0,0.0,0.0,2,25.0,202.5,0,0.0,0.0,0,0,0,1,30.13145259,30.13145259,2,25.0,25.0,0,0.0,0.0,6593.0,9,7.44,4.0,14.0,2.95,2980.0,1989.5,2980.0,0.0,0.0,2980.0,0.0,685.0,2295.0,0.0,37.0,2943.0,0.0,0.0,100.0,0.0,23.0,77.0,0.0,1.2,98.8
CUTI,BL35,เพชรเกษม48,MRT เพชรเกษม48,2,5.995973931,19.6323335855,0,0.0,0.0,0,0.0,0.0,3,66.86114499,91.77131459999998,0,0.0,0.0,0,0.0,0.0,1,9.174404949,9.174404949,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3347.0,8,5.0,4.0,7.5,6.3,1907.0,3279.9,1907.0,0.0,0.0,1907.0,0.0,1907.0,0.0,0.0,0.0,1907.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0
CUTI,YL09,แยกลำสาลี,MRT แยกลำสาลี,3,5.0,41.66666666666666,0,0.0,0.0,0,0.0,0.0,2,69.0,109.5,0,0.0,0.0,0,0.0,0.0,2,3.0,16.5,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2578.0,63,4.91,3.5,12.0,1.75,5090.0,5360.5,4530.0,0.0,2910.0,2180.0,4390.0,700.0,0.0,0.0,3210.0,1880.0,0.0,57.2,42.8,86.2,13.8,0.0,0.0,63.1,36.9
CUTI,YL03,โชคชัย 4,MRT โชคชัย 4,3,5.0,9.333333333333334,0,0.0,0.0,0,0.0,0.0,3,6.0,34.666666666666664,0,0.0,0.0,0,0.0,0.0,2,6.0,25.5,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,1,120.0,120.0,1577.0,56,4.64,4.0,12.0,2.02,3100.0,5886.6,3100.0,0.0,0.0,3100.0,550.0,0.0,2550.0,0.0,0.0,3100.0,0.0,0.0,100.0,17.7,0.0,82.3,0.0,0.0,100.0
CUTI,BL03,ไฟฉาย,MRT ไฟฉาย,2,315.0,342.5,0,0.0,0.0,0,0.0,0.0,4,130.0,157.5,0,0.0,0.0,0,0.0,0.0,1,150.0,150.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3714.0,31,6.37,4.0,12.0,2.91,3792.0,4797.4,3792.0,461.0,0.0,3331.0,3121.0,508.0,163.0,461.0,0.0,3331.0,12.2,0.0,87.8,82.3,13.4,4.3,12.2,0.0,87.8
CUTI,RN07,การเคหะฯ,SRT การเคหะฯ,2,29.18036803,33.855910465,1,41.75156835,41.75156835,0,0.0,0.0,2,7.080162249,39.1293604945,0,0.0,0.0,0,0.0,0.0,2,24.93167941,54.557146785,2,39.87124286,51.00344246,0,0,0,0,0.0,0.0,4,12.17172708,53.79324429,0,0.0,0.0,731.6818181818181,40,6.08,4.0,19.0,3.81,1565.0,4536.6,1565.0,0.0,0.0,1565.0,755.0,0.0,810.0,0.0,0.0,1565.0,0.0,0.0,100.0,48.2,0.0,51.8,0.0,0.0,100.0
CUTI,RN02,จตุจักร,SRT จตุจักร,2,10.80637283432034,19.454332134160644,2,23.0,71.5,0,0.0,0.0,2,85.0,98.08115102425452,0,0.0,0.0,0,0.0,0.0,2,191.81537758100703,226.94820147130568,2,15.0,57.5,0,0,0,0,0.0,0.0,5,10.0,66.6,0,0.0,0.0,563.7272727272727,27,6.15,4.0,9.0,3.48,6246.0,4999.5,6246.0,0.0,3025.0,3221.0,3025.0,2525.0,696.0,250.0,3490.0,2506.0,0.0,48.4,51.6,48.4,40.4,11.1,4.0,55.9,40.1
CUTI,RW06,ตลิ่งชัน,SRT ตลิ่งชัน,0,0.0,0.0,1,70.0,70.0,1,80.0,80.0,2,18.37948349,75.43308659499999,0,0.0,0.0,0,0.0,0.0,1,80.0,80.0,2,18.37948349,119.189741745,0,0,0,0,0.0,0.0,1,18.37948349,18.37948349,0,0.0,0.0,989.2727272727273,19,6.16,4.0,13.5,2.87,3460.0,2816.9,3186.0,0.0,490.0,2970.0,2663.0,797.0,0.0,0.0,490.0,2970.0,0.0,14.2,85.8,77.0,23.0,0.0,0.0,14.2,85.8
CUTI,RN05,ทุ่งสองห้อง,SRT ทุ่งสองห้อง,1,45.51471853,45.51471853,1,53.03961266,53.03961266,0,0.0,0.0,1,36.23432966,36.23432966,0,0.0,0.0,0,0.0,0.0,1,20.82353337,20.82353337,3,64.80041715,88.59917432666667,0,0,0,0,0.0,0.0,5,11.35181655,24.574458826,0,0.0,0.0,533.5454545454545,24,7.17,4.0,19.0,2.03,3544.0,3638.1,1698.0,0.0,527.0,3017.0,2872.0,0.0,672.0,0.0,527.0,3017.0,0.0,14.9,85.1,81.0,0.0,19.0,0.0,14.9,85.1
CUTI,RW05,บางบำหรุ,SRT บางบำหรุ,0,0.0,0.0,2,1.0,5.5,0,0.0,0.0,1,180.5685838722633,180.5685838722633,0,0.0,0.0,0,0.0,0.0,1,10.0,10.0,2,1.0,10.5,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,582.4545454545455,30,6.83,4.0,16.5,1.88,2921.4,5007.7,2921.4,0.0,383.3,2538.2,0.0,2921.4,0.0,0.0,383.3,2538.2,0.0,13.1,86.9,0.0,100.0,0.0,0.0,13.1,86.9
CUTI,RN04,บางเขน,SRT บางเขน,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,5.185935694,12.519269312,0,0.0,0.0,0,0.0,0.0,1,165.1116438,165.1116438,0,0.0,0.0,0,0,0,0,0.0,0.0,5,10.28855132,35.031446856,0,0.0,0.0,1666.5454545454545,45,6.06,4.0,12.0,2.67,3814.0,5881.9,3778.0,0.0,0.0,3814.0,2910.0,216.0,688.0,0.0,130.0,3684.0,0.0,0.0,100.0,76.3,5.7,18.0,0.0,3.4,96.6
CUTI,RN10,รังสิต,SRT รังสิต,1,50.96584473,50.96584473,2,10.0,25.0,1,12.17209731,12.17209731,0,0.0,0.0,0,0.0,0.0,1,39.32178327,39.32178327,2,16.36167928,32.22089596,4,10.0,53.6953357325,0,0,0,0,0.0,0.0,4,53.02227756,57.377046735,0,0.0,0.0,4266.636363636364,47,7.71,4.0,12.0,1.39,11917.0,11818.6,11917.0,7275.0,3519.0,1123.0,9517.0,2338.0,62.0,7275.0,3767.0,875.0,61.0,29.5,9.4,79.9,19.6,0.5,61.0,31.6,7.3
CUTI,RN03,วัดเสมียนนารี,SRT วัดเสมียนนารี,2,59.98280787,144.585564185,2,69.61185344,78.28712231,0,0.0,0.0,3,44.07483038,83.21180506,0,0.0,0.0,0,0.0,0.0,3,109.827626,181.5372612,2,108.6961071,109.18196175,0,0,0,0,0.0,0.0,7,12.47812453,60.706784361428575,0,0.0,0.0,925.1363636363636,39,6.85,4.0,13.0,2.0,4675.0,6117.8,4143.0,650.0,242.0,3783.0,3761.0,228.0,686.0,650.0,242.0,3783.0,13.9,5.2,80.9,80.4,4.9,14.7,13.9,5.2,80.9
CUTI,RN09,หลักหก,SRT หลักหก,1,7.331562399,7.331562399,1,7.331562399,7.331562399,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,78.83546269,78.83546269,1,70.0,70.0,0,0,0,0,0.0,0.0,2,5.0,6.1657811995,0,0.0,0.0,1791.090909090909,18,7.81,4.0,13.0,1.91,2668.0,3183.4,2668.0,0.0,133.0,2535.0,1498.0,672.0,498.0,0.0,672.0,1996.0,0.0,5.0,95.0,56.1,25.2,18.7,0.0,25.2,74.8
CUTI,MT01,อิมแพ็ค เมืองทองธานี,SRT อิมแพ็ค เมืองทองธานี,2,4.755301399,32.2619193545,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,10.0,10.0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,69.31908666,229.75775368,0,0.0,0.0,1565.0,33,5.88,4.0,10.0,1.53,3602.0,4937.7,2846.0,0.0,1460.0,2142.0,1880.0,1460.0,262.0,0.0,1460.0,2142.0,0.0,40.5,59.5,52.2,40.5,7.3,0.0,40.5,59.5
AEC,PP16,เตาปูน,MRT เตาปูน,3,4.0,45.66666666666666,0,0.0,0.0,0,0.0,0.0,4,83.0,108.25,0,0.0,0.0,0,0.0,0.0,4,6.0,21.25,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7346.0,113,4.16,2.0,10.0,1.95,5103.0,7357.8,4853.0,0.0,365.0,4388.0,2553.0,1750.0,800.0,0.0,750.0,4353.0,0.0,7.2,86.0,50.0,34.3,15.7,0.0,14.7,85.3
AEC,RW01,กรุงเทพอภิวัฒน์,MRT บางซื่อ และ SRT กรงเทพอภิวัฒน์,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,28.0,28.0,0,0.0,0.0,0,0.0,0.0,2,20.0,21.5,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,9347.636363636364,19,6.67,3.0,12.0,1.57,2869.0,2264.3,2792.0,0.0,1787.0,1082.0,2334.0,258.0,277.0,0.0,2511.0,358.0,0.0,62.3,37.7,81.4,9.0,9.7,0.0,87.5,12.5
