source,line_code,line_id,เจ้าของโครงการ (รัฐ),ผู้เดินรถ / สัมปทาน (เอกชน),station_name,station,entry,bus_stop_count,win_count,songtaew_count,minibus_count,taxi_count,tuktuk_count,samlor_count,van_count,kiss_ride_count,park_ride_car_count,park_ride_moto_count,bike_parking_count,bike_share_count,scooter_share_count,bike_parking_min_dist,bike_parking_mean_dist,bike_share_min_dist,bike_share_mean_dist,bus_stop_min_dist,bus_stop_mean_dist,kiss_ride_min_dist,kiss_ride_mean_dist,minibus_min_dist,minibus_mean_dist,park_ride_car_min_dist,park_ride_car_mean_dist,park_ride_moto_min_dist,park_ride_moto_mean_dist,samlor_min_dist,samlor_mean_dist,scooter_share_min_dist,scooter_share_mean_dist,songtaew_min_dist,songtaew_mean_dist,taxi_min_dist,taxi_mean_dist,tuktuk_min_dist,tuktuk_mean_dist,van_min_dist,van_mean_dist,win_min_dist,win_mean_dist,n_segments,road_width_mean,road_width_min,road_width_max,sw_width_mean,sw_total_length,sidewalk_length,sidewalk_length_1,sidewalk_length_2,road_length_gt4m,road_length_gt4m_atleast1sw,sidewalk_length_surface_neg1,surface_pct_neg1,sidewalk_length_surface_0,surface_pct_0,sidewalk_length_surface_1,surface_pct_1,sidewalk_length_shade_neg1,shade_pct_neg1,sidewalk_length_shade_0,shade_pct_0,sidewalk_length_shade_1,shade_pct_1,sidewalk_length_obstacle_neg1,obs_pct_neg1,sidewalk_length_obstacle_0,obs_pct_0,sidewalk_length_obstacle_1,obs_pct_1,POP25,PRIM25,SEC25,TER25,STU25,TOUR25,COMAR25,n_zones_in_buffer,station_typology
CUTI,YL15,YL,รฟม.,BTS Group (EBM),สวนหลวง ร.9,MRT สวนหลวง ร.9,2990.0,8,11,0,0,7,0,0,0,0,0,0,8,0,0,140.0,195.0,0.0,0.0,69.0,120.66666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,120.0,210.0,0.0,0.0,0.0,0.0,67.0,139.0,39,5.04,3.0,12.0,1.92,4786.0,3473.0,3473.0,1313.0,6669.9,3338.5,393.0,8.2,1680.0,35.1,2713.0,56.7,2866.0,59.9,1920.0,40.1,0.0,0.0,813.0,17.0,1173.0,24.5,2800.0,58.5,8265.0,0.0,516.0,9912.0,840.0,107.33333333333331,278000.0,3,Local Station
CUTI,BL30,BL,รฟม.,BEM,สามยอด,MRT สามยอด,8371.0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,29,8.57,4.0,15.0,2.1,14832.5,7416.2,7416.2,7416.2,7439.2,7303.2,0.0,0.0,2505.1,16.9,12327.4,83.1,0.0,0.0,10317.4,69.6,4515.1,30.4,682.1,4.6,3342.1,22.5,10808.3,72.9,5308.875,0.0,171.25,7270.75,1532.125,168.125,0.0,8,Local Station
CUTI,BL27,BL,รฟม.,BEM,สามย่าน,MRT สามย่าน,20030.0,15,13,0,0,1,3,0,0,1,1,0,3,5,0,30.0,95.0,32.0,32.0,70.0,89.0,60.0,60.0,0.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,40.0,107.5,0.0,0.0,20.0,25.0,96,9.08,2.5,18.0,2.71,12010.0,8057.0,7827.0,4183.0,10007.3,8539.9,26.0,0.2,793.0,6.6,11191.0,93.2,2937.0,24.5,2958.0,24.6,6115.0,50.9,143.0,1.2,3966.0,33.0,7901.0,65.8,1840.5,0.0,153.25,11237.625,5992.0,536.5,34000.0,8,Local Station
CUTI,BL06,BL,รฟม.,BEM,สิรินธร,MRT สิรินธร,4476.0,7,8,0,0,0,0,0,0,0,0,0,1,0,0,13.45772728,13.45772728,0.0,0.0,101.0995402,156.83001835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.97618986,108.42535418,40,6.41,4.0,11.5,2.54,3811.0,3761.0,3761.0,50.0,2958.9,2808.7,0.0,0.0,0.0,0.0,3811.0,100.0,2670.0,70.1,871.0,22.9,270.0,7.1,0.0,0.0,98.0,2.6,3713.0,97.4,11182.75,0.0,502.25,4821.5,3530.25,244.25,8281.5,4,Local Station
CUTI,BL17,BL,รฟม.,BEM,สุทธิสาร,MRT สุทธิสาร,13220.0,4,9,0,0,0,0,0,0,2,0,0,3,0,0,9.792151459,27.4756635045,0.0,0.0,48.162708,135.59925429999998,296.3358147,321.2751604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.56118476,99.73661364333331,23,6.85,4.0,12.5,2.34,6828.0,3379.0,3379.0,3449.0,3838.3,3519.1,0.0,0.0,2764.0,40.5,4064.0,59.5,1418.0,20.8,4701.0,68.8,709.0,10.4,0.0,0.0,2987.0,43.7,3841.0,56.3,9018.8,0.0,157.6,6839.2,202.6,480.6,0.0,5,Local Station
CUTI,BL38,BL,รฟม.,BEM,หลักสอง,MRT หลักสอง,18347.0,6,4,1,0,5,0,0,0,0,2,0,3,0,0,11.18706852,11.451319095,0.0,0.0,20.86137019,89.98549986333332,0.0,0.0,0.0,0.0,133.3418897,155.3376544,0.0,0.0,0.0,0.0,0,0,90.21625991,90.21625991,11.71556967,20.1060775,0.0,0.0,0.0,0.0,22.4611779,70.88591915333335,22,7.18,4.0,13.5,2.74,2358.0,2169.0,2169.0,189.0,3593.5,2207.4,0.0,0.0,0.0,0.0,2358.0,100.0,420.0,17.8,1730.0,73.4,208.0,8.8,0.0,0.0,0.0,0.0,2358.0,100.0,9577.0,1.25,2081.25,6188.75,285.5,27.75,75000.0,4,Local Station
CUTI,BL18,BL,รฟม.,BEM,ห้วยขวาง,MRT ห้วยขวาง,19020.0,11,13,0,0,0,1,0,0,0,1,1,1,0,0,30.32956195,30.32956195,0.0,0.0,15.78183332,73.9658611125,0.0,0.0,0.0,0.0,42.07529835,42.07529835,43.91083378,43.91083378,0.0,0.0,0,0,0.0,0.0,0.0,0.0,57.62400543,57.62400543,0.0,0.0,17.33342803,39.892540525,22,6.2,4.0,11.5,2.48,6343.0,3115.0,3115.0,3228.0,3605.4,3306.9,0.0,0.0,2331.0,36.7,4012.0,63.3,158.0,2.5,5098.0,80.4,1087.0,17.1,334.0,5.3,2294.0,36.2,3715.0,58.6,8927.4,0.0,119.0,8126.4,829.0,697.0,0.0,5,Local Station
CUTI,BL32,BL,รฟม.,BEM,อิสรภาพ,MRT อิสรภาพ,6593.0,11,2,0,0,0,1,0,0,3,0,0,4,1,0,20.0,25.065726295,60.0,60.0,25.0,82.5,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,30.13145259,30.13145259,0.0,0.0,25.0,202.5,9,7.44,4.0,14.0,2.95,2980.0,1484.0,1484.0,1496.0,1989.5,1548.3,0.0,0.0,0.0,0.0,2980.0,100.0,0.0,0.0,685.0,23.0,2295.0,77.0,0.0,0.0,37.0,1.2,2943.0,98.8,9719.0,0.0,324.5,1592.5,6573.333333333333,16.666666666666668,3048.3333333333335,6,Local Station
CUTI,BL35,BL,รฟม.,BEM,เพชรเกษม48,MRT เพชรเกษม48,3347.0,6,2,0,0,0,0,0,0,0,0,0,6,0,0,5.995973931,19.6323335855,0.0,0.0,66.86114499,91.77131459999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.174404949,9.174404949,8,5.0,4.0,7.5,6.3,1907.0,1907.0,1907.0,0.0,3279.9,2000.7,0.0,0.0,0.0,0.0,1907.0,100.0,0.0,0.0,1907.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1907.0,100.0,9442.857142857143,2.142857142857143,1001.4285714285714,1626.428571428571,1714.857142857143,14.428571428571429,0.0,7,Local Station
CUTI,YL09,YL,รฟม.,BTS Group (EBM),แยกลำสาลี,MRT แยกลำสาลี,2578.0,9,17,0,1,0,0,0,0,0,0,0,5,0,0,5.0,41.66666666666666,0.0,0.0,69.0,109.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.5,63,4.91,3.5,12.0,1.75,5090.0,4810.0,4810.0,280.0,5360.5,4558.9,0.0,0.0,2910.0,57.2,2180.0,42.8,4390.0,86.2,700.0,13.8,0.0,0.0,0.0,0.0,3210.0,63.1,1880.0,36.9,11341.42857142857,0.0,331.7142857142857,8786.714285714286,929.8571428571428,227.1428571428571,60100.857142857145,7,Local Station
CUTI,YL03,YL,รฟม.,BTS Group (EBM),โชคชัย 4,MRT โชคชัย 4,1577.0,9,9,0,2,0,0,0,0,6,0,0,7,0,0,5.0,9.333333333333334,0.0,0.0,6.0,34.666666666666664,140.0,193.33333333333337,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,25.5,56,4.64,4.0,12.0,2.02,3100.0,2550.0,2550.0,550.0,5886.6,2492.3,0.0,0.0,0.0,0.0,3100.0,100.0,550.0,17.7,0.0,0.0,2550.0,82.3,0.0,0.0,0.0,0.0,3100.0,100.0,11115.0,0.0,1955.0,5665.0,2333.5,0.0,0.0,2,Local Station
CUTI,BL03,BL,รฟม.,BEM,ไฟฉาย,MRT ไฟฉาย,3714.0,12,4,0,0,0,0,0,0,0,0,0,2,0,0,315.0,342.5,0.0,0.0,130.0,157.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,31,6.37,4.0,12.0,2.91,3792.0,3792.0,3792.0,0.0,4797.4,3892.2,0.0,0.0,0.0,0.0,3792.0,100.0,2660.0,70.1,969.0,25.6,163.0,4.3,0.0,0.0,921.0,24.3,2871.0,75.7,13939.25,0.0,258.75,1597.5,696.75,43.0,0.0,4,Local Station
CUTI,RN07,RW/RN,รฟท.,บ. รถไฟฟ้า ร.ฟ.ท.,การเคหะฯ,SRT การเคหะฯ,731.6818182,2,6,0,0,0,0,0,0,4,3,1,2,0,0,29.18036803,33.855910465,0.0,0.0,7.080162249,39.1293604945,12.17172708,53.79324429,0.0,0.0,39.87124286,51.00344246,41.75156835,41.75156835,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.93167941,54.557146785,40,6.08,4.0,19.0,3.81,1565.0,1157.0,1157.0,408.0,4536.6,1220.4,0.0,0.0,0.0,0.0,1565.0,100.0,755.0,48.2,0.0,0.0,810.0,51.8,0.0,0.0,0.0,0.0,1565.0,100.0,14427.666666666666,0.0,691.6666666666666,7542.0,713.0,74.33333333333333,0.0,3,Local Station
CUTI,RN02,RW/RN,รฟท.,บ. รถไฟฟ้า ร.ฟ.ท.,จตุจักร,SRT จตุจักร,563.7272727,5,3,0,0,0,0,0,0,9,2,2,2,0,0,10.80637283432034,19.454332134160644,0.0,0.0,85.0,98.08115102425452,10.0,66.6,0.0,0.0,15.0,57.5,23.0,71.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.81537758100703,226.94820147130568,27,6.15,4.0,9.0,3.48,6246.0,3123.0,3123.0,3123.0,4999.5,3123.1,0.0,0.0,3025.0,48.4,3221.0,51.6,3025.0,48.4,2525.0,40.4,696.0,11.1,250.0,4.0,3490.0,55.9,2506.0,40.1,2932.0,0.0,585.5,3646.0,238.0,6.5,0.0,6,Local Station
CUTI,RW06,RW/RN,รฟท.,บ. รถไฟฟ้า ร.ฟ.ท.,ตลิ่งชัน,SRT ตลิ่งชัน,989.2727273,4,1,0,0,2,0,0,0,1,2,1,0,0,0,0.0,0.0,0.0,0.0,18.37948349,75.43308659499999,18.37948349,18.37948349,0.0,0.0,18.37948349,119.189741745,70.0,70.0,0.0,0.0,0,0,0.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,80.0,80.0,19,6.16,4.0,13.5,2.87,3460.0,2121.0,2121.0,1339.0,2816.9,2080.4,0.0,0.0,490.0,14.2,2970.0,85.8,2663.0,77.0,797.0,23.0,0.0,0.0,0.0,0.0,490.0,14.2,2970.0,85.8,4917.0,0.25,175.5,1057.75,65.0,0.0,0.0,4,Local Station
CUTI,RN05,RW/RN,รฟท.,บ. รถไฟฟ้า ร.ฟ.ท.,ทุ่งสองห้อง,SRT ทุ่งสองห้อง,533.5454545,2,1,0,0,0,0,0,0,9,3,2,1,0,0,45.51471853,45.51471853,0.0,0.0,36.23432966,36.23432966,11.35181655,24.574458826,0.0,0.0,64.80041715,88.59917432666667,53.03961266,53.03961266,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.82353337,20.82353337,24,7.17,4.0,19.0,2.03,3544.0,2282.0,2282.0,1262.0,3638.1,1391.2,0.0,0.0,527.0,14.9,3017.0,85.1,2872.0,81.0,0.0,0.0,672.0,19.0,0.0,0.0,527.0,14.9,3017.0,85.1,4120.333333333333,0.0,202.33333333333337,2157.0,4163.666666666667,162.33333333333334,0.0,3,Local Station
CUTI,RW05,RW/RN,รฟท.,บ. รถไฟฟ้า ร.ฟ.ท.,บางบำหรุ,SRT บางบำหรุ,582.4545455,5,1,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0.0,0.0,0.0,180.5685838722633,180.5685838722633,0.0,0.0,0.0,0.0,1.0,10.5,1.0,5.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,30,6.83,4.0,16.5,1.88,2921.4,2921.4,2921.4,0.0,5007.7,2922.9,0.0,0.0,383.3,13.1,2538.2,86.9,0.0,0.0,2921.4,100.0,0.0,0.0,0.0,0.0,383.3,13.1,2538.2,86.9,7577.0,13.25,399.0,2970.75,938.75,239.75,0.0,4,Local Station
CUTI,RN04,RW/RN,รฟท.,บ. รถไฟฟ้า ร.ฟ.ท.,บางเขน,SRT บางเขน,1666.545455,5,2,0,0,0,0,0,0,7,0,0,0,0,0,0.0,0.0,0.0,0.0,5.185935694,12.519269312,10.28855132,35.031446856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.1116438,165.1116438,45,6.06,4.0,12.0,2.67,3814.0,3465.0,3465.0,349.0,5881.9,3547.6,0.0,0.0,0.0,0.0,3814.0,100.0,2910.0,76.3,216.0,5.7,688.0,18.0,0.0,0.0,130.0,3.4,3684.0,96.6,3106.0,0.0,464.0,774.5,5305.5,54.166666666666664,0.0,6,Local Station
CUTI,RN10,RW/RN,รฟท.,บ. รถไฟฟ้า ร.ฟ.ท.,รังสิต,SRT รังสิต,4266.636364,0,3,1,0,2,0,0,0,8,5,3,1,0,0,50.96584473,50.96584473,0.0,0.0,0.0,0.0,53.02227756,57.377046735,0.0,0.0,10.0,53.6953357325,10.0,25.0,0.0,0.0,0,0,39.32178327,39.32178327,12.17209731,12.17209731,0.0,0.0,0.0,0.0,16.36167928,32.22089596,47,7.71,4.0,12.0,1.39,11917.0,5929.0,5929.0,5988.0,11818.6,6948.8,7275.0,61.0,3519.0,29.5,1123.0,9.4,9517.0,79.9,2338.0,19.6,62.0,0.5,7275.0,61.0,3767.0,31.6,875.0,7.3,11014.666666666666,2.6666666666666665,0.0,8635.666666666666,1252.3333333333333,32.0,0.0,3,Local Station
CUTI,RN03,RW/RN,รฟท.,บ. รถไฟฟ้า ร.ฟ.ท.,วัดเสมียนนารี,SRT วัดเสมียนนารี,925.1363636,5,4,0,0,0,0,0,0,7,2,2,2,0,0,59.98280787,144.585564185,0.0,0.0,44.07483038,83.21180506,12.47812453,60.70678436142857,0.0,0.0,108.6961071,109.18196175,69.61185344,78.28712231,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.827626,181.5372612,39,6.85,4.0,13.0,2.0,4675.0,3410.0,3410.0,1265.0,6117.8,3191.1,650.0,13.9,242.0,5.2,3783.0,80.9,3761.0,80.4,228.0,4.9,686.0,14.7,650.0,13.9,242.0,5.2,3783.0,80.9,3368.714285714286,0.0,998.5714285714286,553.4285714285714,1281.571428571429,49.857142857142854,0.0,7,Local Station
CUTI,RN09,RW/RN,รฟท.,บ. รถไฟฟ้า ร.ฟ.ท.,หลักหก,SRT หลักหก,1791.090909,0,1,0,0,0,0,0,0,3,2,1,2,0,0,7.331562399,7.331562399,0.0,0.0,0.0,0.0,5.0,6.1657811995,0.0,0.0,70.0,70.0,7.331562399,7.331562399,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.83546269,78.83546269,18,7.81,4.0,13.0,1.91,2668.0,1540.0,1540.0,1128.0,3183.4,1541.0,0.0,0.0,133.0,5.0,2535.0,95.0,1498.0,56.1,672.0,25.2,498.0,18.7,0.0,0.0,672.0,25.2,1996.0,74.8,11710.5,2.75,133.25,8263.0,1653.25,69.75,12148.0,4,Local Station
CUTI,MT01,ARL,รฟท.,บ. รถไฟฟ้า ร.ฟ.ท.,อิมแพ็ค เมืองทองธานี,SRT อิมแพ็ค เมืองทองธานี,1565.0,0,1,0,0,0,0,0,0,3,0,0,2,0,0,4.755301399,32.2619193545,0.0,0.0,0.0,0.0,69.31908666,229.75775368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,33,5.88,4.0,10.0,1.53,3602.0,1767.0,1767.0,1835.0,4937.7,1446.7,0.0,0.0,1460.0,40.5,2142.0,59.5,1880.0,52.2,1460.0,40.5,262.0,7.3,0.0,0.0,1460.0,40.5,2142.0,59.5,12213.4,0.0,436.0,15460.0,8276.4,349.6,28000.0,5,Destination Gateway
AEC,PP16,PP,รฟม.,BEM,เตาปูน,MRT เตาปูน,7346.0,9,14,0,0,0,8,0,0,1,0,0,4,0,0,4.0,45.66666666666666,0.0,0.0,83.0,108.25,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,21.0,107.0,0.0,0.0,6.0,21.25,113,4.16,2.0,10.0,1.95,5103.0,5067.0,5067.0,36.0,7357.8,4761.0,0.0,0.0,365.0,7.2,4388.0,86.0,2553.0,50.0,1750.0,34.3,800.0,15.7,0.0,0.0,750.0,14.7,4353.0,85.3,18973.25,0.0,765.0,6257.5,1027.75,0.0,8553.25,4,Interchange Station
AEC,RW01,RW/RN,รฟท.,บ. รถไฟฟ้า ร.ฟ.ท.,กรุงเทพอภิวัฒน์,MRT บางซื่อ และ SRT กรงเทพอภิวัฒน์,9347.636364,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,11.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,10.0,17.666666666666668,19,6.67,3.0,12.0,1.57,2869.0,2499.0,2499.0,370.0,2264.3,2128.3,0.0,0.0,1787.0,62.3,1082.0,37.7,2334.0,81.4,258.0,9.0,277.0,9.7,0.0,0.0,2511.0,87.5,358.0,12.5,6731.0,0.0,120.66666666666669,3330.0,484.0,0.0,11404.333333333334,3,Intermodal Transportation Hub
CUTI,PP13,PP,รฟม.,BEM,แยกติวานนท์,MRT แยกติวานนท์,2708.0,6,5,1,0,0,0,0,0,0,0,0,2,0,0,30.0,50.0,0.0,0.0,12.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.333333333333332,69,4.24,2.2,14.0,1.94,1571.0,859.0,859.0,712.0,5428.7,1457.0,0.0,0.0,1413.0,89.9,158.0,10.1,448.0,28.5,1123.0,71.5,0.0,0.0,234.0,14.9,1288.0,82.0,49.0,3.1,6857.25,5.5,31.0,9305.25,760.25,10.75,0.0,4,Local Station
